source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Editorial Roundup: United States,"Excerpts from recent editorials in the United States and abroad:

Feb. 1

The Washington Post on police reform

The George Floyd Justice in Policing Act, which passed the House in 2021 but stalled in the Senate, would not have prevented the fatal beating of T…",The Associated Press,2023-02-07 04:08:42+00:00,https://abcnews.go.com/US/wireStory/editorial-roundup-united-states-96939104,1.0,0.0,0.517,0.483,0.4215
BBC News,The Republican who'll respond to Biden's address,"Arkansas Governor Sarah Huckabee Sanders, who served in Trump's White House, will speak after Joe Biden.",https://www.facebook.com/bbcnews,2023-02-06 22:38:28+00:00,https://www.bbc.co.uk/news/world-us-canada-64541672,0.0,0.0,1.0,0.0,0.0
Breitbart News,162 Democrats Vote to Allow Illegal Aliens to Vote in D.C.'s Local Elections,"Dozens of House Democrats -- 162, to be exact -- voted to allow illegal aliens to vote in Washington DC's local elections.","Hannah Bleau, Hannah Bleau",2023-02-10 18:51:26+00:00,https://www.breitbart.com/politics/2023/02/10/162-democrats-voted-allow-illegal-aliens-vote-d-c-s-local-elections/,-1.0,0.267,0.593,0.141,-0.4019
Breitbart News,Exclusive—Alfredo Ortiz: New CBO Report Makes a Fool of AOC and Vindicates the Tax Cuts and Jobs Act,"Extending the Tax Cuts and Jobs Act is a political uniter that lawmakers of all political persuasions should be able to rally behind, including Rep. Alexandria Ocasio-Cortez.","Alfredo Ortiz, Alfredo Ortiz",2023-02-06 23:41:06+00:00,https://www.breitbart.com/politics/2023/02/06/exclusive-alfred-ortiz-new-cbo-report-makes-a-fool-of-aoc-and-vindicates-the-tax-cuts-and-jobs-act/,-1.0,0.288,0.565,0.147,-0.3612
Breitbart News,"AOC Uses Hunter's Drug Abuse as Defense Against GOP Probes into Wire Fraud, Tax Evasion","Rep. Alexandria Ocasio-Cortez (D-NY) is set to use Hunter Biden's drug abuse as a defense against House Republican investigations into his potential wire fraud, tax evasion, and money laundering violations, among others.","Wendell Husebø, Wendell Husebø",2023-02-07 16:00:40+00:00,https://www.breitbart.com/politics/2023/02/07/aoc-uses-hunters-drug-abuse-defense-against-gop-probes-wire-fraud-tax-evasion/,-1.0,0.41,0.513,0.077,-0.8176
Breitbart News,Morris: Establishment Darling AOC Runs Interference on Biden Corruption,"Rep. Alexandria Ocasio-Cortez (D-NY), who rode into Congress as a populist ""progressive,"" has declared herself a card carrying member of the establishment, as she now runs interference for Hunter Biden — probably the most distinguished enemy of the working-cl…","Emma-Jo Morris, Emma-Jo Morris",2023-02-09 16:31:27+00:00,https://www.breitbart.com/politics/2023/02/09/morris-establishment-darling-aoc-runs-interference-on-biden-corruption/,1.0,0.0,0.648,0.352,0.5859
Breitbart News,Former Twitter 'Safety' Exec Yoel Roth to AOC: 'Regrettably' Libs of TikTok Still on Platform,"Former Twitter ""safety"" executive Yoel Roth said during a hearing on Wednesday that ""regrettably"" the viral Twitter account Libs of TikTok is still on the platform.","Sean Moran, Sean Moran",2023-02-08 18:59:24+00:00,https://www.breitbart.com/tech/2023/02/08/former-twitter-safety-exec-yoel-roth-to-aoc-regrettably-libs-of-tiktok-still-on-platform/,-1.0,0.19,0.633,0.177,-0.0516
Business Insider,Ex-Twitter employee tells AOC the platform changed its content moderation policy to accommodate Trump's racist 'go back' tweets,"""So much for bias against right-wing on Twitter,"" Ocasio-Cortez said when told of Twitter's actions at the time.",bgriffiths@insider.com (Brent D. Griffiths),2023-02-08 19:58:11+00:00,https://www.businessinsider.com/twitter-employee-testifies-aoc-trump-go-back-tweet-2023-2,-1.0,0.222,0.778,0.0,-0.6124
Business Insider,AOC says she's not convinced Kevin McCarthy will actually keeps his hands off cuts to Medicare and Social Security: 'The math does not add up',Rep. Alexandria Ocasio-Cortez told The Independent she's not sure Social Security and Medicare are safe if McCarthy won't touch Trump's tax cuts.,asheffey@businessinsider.com (Ayelet Sheffey),2023-02-08 16:03:52+00:00,https://www.businessinsider.com/aoc-worries-mccarthy-cuts-medicare-social-security-trump-taxes-2023-2,1.0,0.108,0.64,0.251,0.4404
Business Insider,Anti-LGBTQ+ protests are at an all-time high. A Proud Boys war on drag is a big reason why.,"Anti-LGBTQ+ demonstrations — especially against drag performers — were way up last year. The Proud Boys are a big reason why, extremism watchdogs say.",litaliano@insider.com (Laura Italiano),2023-02-04 14:00:00+00:00,https://www.businessinsider.com/proud-boys-2022-break-records-anti-lgbtq-protests-extremism-watchdog-2023-1,-1.0,0.458,0.357,0.185,-0.5574
Business Insider,The Proud Boys crashed my story hour: A drag king recounts a joyful but 'terrifying' showdown at a NYC library,"Proud Boys shouted ""groomer!"" Supporters sang Lady Gaga. For one NYC drag king, it was just another story hour — ""terrifying"" and ultimately joyous.",litaliano@insider.com (Laura Italiano),2023-02-07 21:26:27+00:00,https://www.businessinsider.com/proud-boys-crashed-story-hour-a-drag-king-account-2023-2,1.0,0.248,0.442,0.31,0.34
Business Insider,"The House Ethics Committee may not go after 'loyal soldier' George Santos, ethics experts warn","""This is like having your brother-in-law be the judge,"" said one ethics advocate, referring to the perils of the House Ethics Committee.",bmetzger@insider.com (Bryan Metzger),2023-02-09 17:48:29+00:00,https://www.businessinsider.com/why-house-ethics-committee-probably-wont-punish-george-santos-2023-2,1.0,0.09,0.71,0.2,0.4019
CNN,Republicans held a hearing to prove Twitter's bias against them. It backfired in spectacular fashion,Republicans are living in a reality distortion field.,Oliver Darcy,2023-02-09 02:51:20+00:00,https://www.cnn.com/2023/02/08/media/republicans-hearing-twitter-bias-reliable-sources/index.html,-1.0,0.135,0.865,0.0,-0.1027
Fortune,Twitter's ex-safety chief says he got a 'wave of homophobic and antisemitic threats' and had to sell his home after the 'Twitter files',"Yoel Roth said he was targeted by ""homophobic and antisemitic threats"" that were amplified by Elon Musk.",Tristan Bove,2023-02-09 18:26:02+00:00,https://fortune.com/2023/02/09/twitter-files-yoel-roth-defamatory-tweet-elon-musk-homophobic-antisemitic-threats/,-1.0,0.189,0.811,0.0,-0.4215
Fox News,Libs of TikTok founder fires back at AOC after mention during House censorship hearing,"The founder of Libs of TikTok"" responded Friday to criticisms from Rep. Alexandria Ocasio-Cortez during this week's House hearing on ""Tucker Carlson Tonight.""",Charles Creitz,2023-02-11 14:00:35+00:00,https://www.foxnews.com/media/libs-of-tik-tok-fires-back-aoc-mention-house-censorship-hearing,0.0,0.0,1.0,0.0,0.0
Fox News,"Reps. AOC, Marjorie Taylor Greene tiff over Twitter after Omar vote: 'Be an adult and actually debate me'","Reps. Alexandria Ocasio-Cortez and Marjorie Taylor Greene took to Twitter to trade words and accusations, following a resolution that removed Rep. Ilhan Omar from her committee.",Lawrence Richard,2023-02-04 07:41:46+00:00,https://www.foxnews.com/politics/reps-aoc-marjorie-taylor-greene-tiff-twitter-omar-vote-debate,0.0,0.0,1.0,0.0,0.0
Fox News,"AOC loses battle to slow GOP push to expand new oil, natural gas leases on federal land",Rep. Alexandria Ocasio-Cortez lost her fight on Tuesday to link new drilling on federal land to health studies that show the health impacts of energy extraction.,Peter Kasperowicz,2023-02-07 19:35:15+00:00,https://www.foxnews.com/politics/aoc-loses-battle-to-slow-down-new-oil-natural-gas-leases-on-federal-land,-1.0,0.249,0.508,0.244,-0.0258
Fox News,AOC slams House Oversight hearing on 'half-fake' Hunter Biden laptop story,"Democratic Rep. Alexandria Ocasio-Cortez claimed the Hunter Biden laptop story was ""half-fake"" on Wednesday during a House Oversight Committee hearing.",Hanna Panreck,2023-02-08 18:10:25+00:00,https://www.foxnews.com/media/aoc-slams-house-oversight-hearing-on-half-fake-hunter-biden-laptop-story,0.0,0.0,1.0,0.0,0.0
Fox News,Jim Jordan fires back after AOC accuses Republicans of 'weaponizing' House Oversight Committee,Rep. Jim Jordan defended the House Oversight Committee's investigation into the suppression of the Hunter Biden laptop story after criticism from Rep. Alexandria Ocasio-Cortez.,Fox News Staff,2023-02-09 18:36:29+00:00,https://www.foxnews.com/media/jim-jordan-fires-back-aoc-accuses-republicans-weaponizing-house-oversight-committee,-1.0,0.194,0.806,0.0,-0.34
Fox News,AOC says GOP reviving ‘legacy of slavery’ by ending non-citizen voting rights in DC,"Alexandria Ocasio-Cortez argued again this week that Republicans are motivated by racism, this time by trying to block non-citizen voting in Washington, D.C.",Peter Kasperowicz,2023-02-08 23:37:32+00:00,https://www.foxnews.com/politics/aoc-gop-reviving-legacy-slavery-ending-non-citizen-voting-rights-dc,-1.0,0.324,0.676,0.0,-0.7003
