source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,New California oil well ban put on hold for voters to decide,"California’s new law banning new oil and gas wells near homes, schools and other community sites has been put on hold until after voters decide next year whether to throw the law out",The Associated Press,2023-02-04 02:38:44+00:00,https://abcnews.go.com/Politics/wireStory/new-california-oil-ban-put-hold-voters-decide-96890056,-1.0,0.283,0.551,0.165,-0.3612
ABC News,'Ear Hustle' podcast co-host is free from San Quentin prison,"A co-host of “Ear Hustle,” the Pulitzer Prize-nominated podcast produced behind bars, has been released from San Quentin State Prison, a year after California’s governor commuted his sentence",The Associated Press,2023-02-09 00:54:20+00:00,https://abcnews.go.com/US/wireStory/ear-hustle-podcast-host-free-san-quentin-prison-96992633,0.0,0.262,0.476,0.262,0.0
ABC News,California won't require COVID vaccine to attend schools,California won’t make children get the coronavirus vaccine to attend schools,ADAM BEAM Associated Press,2023-02-04 00:38:35+00:00,https://abcnews.go.com/US/wireStory/california-require-covid-vaccine-attend-schools-96888128,0.0,0.0,1.0,0.0,0.0
ABC News,New California oil well ban put on hold for voters to decide,"California’s new law banning new oil and gas wells near homes, schools and other community sites has been put on hold until after voters decide next year whether to throw the law out",The Associated Press,2023-02-04 02:38:37+00:00,https://abcnews.go.com/US/wireStory/new-california-oil-ban-put-hold-voters-decide-96890051,-1.0,0.283,0.551,0.165,-0.3612
ABC News,'Ear Hustle' podcast co-host is free from San Quentin prison,"A co-host of “Ear Hustle,” the Pulitzer Prize-nominated podcast produced behind bars, has been released from San Quentin State Prison, a year after California’s governor commuted his sentence",The Associated Press,2023-02-09 01:39:11+00:00,https://abcnews.go.com/Entertainment/wireStory/ear-hustle-podcast-host-free-san-quentin-prison-96993294,0.0,0.262,0.476,0.262,0.0
ABC News,New California oil well ban put on hold for voters to decide,"California’s new law banning new oil and gas wells near homes, schools and other community sites has been put on hold until after voters decide next year whether to throw the law out",The Associated Press,2023-02-04 02:53:50+00:00,https://abcnews.go.com/Business/wireStory/new-california-oil-ban-put-hold-voters-decide-96890227,-1.0,0.283,0.551,0.165,-0.3612
Bloomberg,California's Surging Energy Bills Are a Problem of State's Own Making,"A jump in demand for natural gas, supply constraints and aging infrastructure has left the region vulnerable to price spikes","Gerson Freitas Jr, Mark Chediak",2023-02-09 15:00:25+00:00,https://www.bloomberg.com/news/features/2023-02-09/high-california-gas-prices-show-challenges-of-renewable-energy,-1.0,0.229,0.593,0.178,-0.1531
Bloomberg,California’s Newsom Seeks Federal Probe Into Soaring Natural-Gas Prices,California Governor Gavin Newsom called for federal energy regulators to investigate a recent hike in natural gas prices that has resulted in sky-high utility bills.,Mark Chediak,2023-02-06 21:54:26+00:00,https://www.bloomberg.com/news/articles/2023-02-06/california-governor-seeks-federal-probe-on-soaring-gas-prices,0.0,0.0,1.0,0.0,0.0
Breitbart News,California Secretary of State: We Can 'Lead the Nation' on Reparations,"California Secretary of State Dr. Shirley N. Weber said that the Golden State can ""lead the nation"" by passing reparations for the descendants of black slaves.","Joel B. Pollak, Joel B. Pollak",2023-02-09 02:33:41+00:00,https://www.breitbart.com/politics/2023/02/08/california-secretary-of-state-we-can-lead-the-nation-on-reparations/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Report: California's BART Spent $350K on Program That Helped One Homeless Person,California's Bay Area Rapid Transit Agency (BART) spent hundreds of thousands of dollars on a homeless outreach program that reportedly helped one person.,"Amy Furr, Amy Furr",2023-02-06 21:40:07+00:00,https://www.breitbart.com/politics/2023/02/06/report-californias-bart-spent-350k-program-helped-one-homeless-person/,0.0,0.0,1.0,0.0,0.0
