source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Business Insider,"The Biden administration gave Southwest a deadline to issue refunds for the flight chaos over Christmas. A month later, some passengers were still waiting to be paid.","One basketball coach who spent $10,000 after his team got stranded in Vegas said he had still only been partially refunded for the canceled flight.",kvlamis@insider.com (Kelsey Vlamis),2023-02-02 02:57:12+00:00,https://www.businessinsider.com/southwest-missed-biden-admin-deadline-to-refund-canceled-flights-2023-2,-1.0,0.188,0.812,0.0,-0.5719
Business Insider,"A high school basketball coach is still out $10,000 after Southwest canceled a flight and left his whole team stranded in Las Vegas for 5 days over Christmas. They ended up chartering a bus to drive 18 hours home in the snow.","Southwest tried to send them on ""flights to nowhere,"" the coach said, before a local businessman finally chartered a bus for $15,000 to get them home.",kvlamis@insider.com (Kelsey Vlamis),2023-01-29 13:47:00+00:00,https://www.businessinsider.com/high-school-basketball-team-southwest-flight-canceled-stuck-in-vegas-2023-1,0.0,0.0,1.0,0.0,0.0
CBS News,Biden to highlight plans to replace 150-year-old rail tunnel in Baltimore,The president is heading to Baltimore to visit an aging rail tunnel that's slated to be replaced with help from bipartisan infrastructure legislation that he signed in 2021.,,2023-01-30 14:14:00+00:00,https://www.cbsnews.com/news/biden-baltimore-and-potomac-tunnel-frederick-douglass-infrastructure/,1.0,0.0,0.745,0.255,0.34
CBS News,One Year Later: Remembering the collapse of the Fern Hollow Bridge in Pittsburgh,"One year ago today, all eyes turned to Pittsburgh when the Fern Hollow Bridge collapsed into a ravine in Frick Park.",Mike Darnay,2023-01-28 11:00:14+00:00,https://www.cbsnews.com/pittsburgh/news/pittsburgh-bridge-collapse-fern-hollow-one-year-later-infrastructure-bridges-president-biden/,-1.0,0.286,0.714,0.0,-0.4939
CNN,Biden and his team ramp up travel to highlight effects of infrastructure law ahead of State of the Union,"President Joe Biden and senior administration officials are embarking on a travel swing this week, showcasing what they see as successful measures to rebuild America's ailing infrastructure.",Maegan Vazquez,2023-01-30 18:45:26+00:00,https://www.cnn.com/2023/01/30/politics/joe-biden-travel-infrastructure-economic-policy/index.html,1.0,0.0,0.806,0.194,0.34
Fortune,"Uber, 3M, Lyft and almost 50 other businesses pledge money in federal effort to cut road deaths","Uber, 3M, Lyft and almost 50 other businesses pledge money in federal effort after record spike in road deaths in 2021.","Hope Yen, The Associated Press",2023-02-03 13:29:08+00:00,https://fortune.com/2023/02/03/uber-3m-lyft-50-businesses-pledge-millions-federal-effort-cut-road-deaths-record-spike-2021/,-1.0,0.149,0.851,0.0,-0.2732
Fox News,Pete Buttigieg: EV incentives needed or 'warming happens just a little quicker and a few more people die',"Pete Buttigieg insisted on Wednesday that electric vehicles be ""quickly mainstreamed"" because lower-income families would benefit from them the most.",Hanna Panreck,2023-02-02 00:29:14+00:00,https://www.foxnews.com/media/pete-buttigieg-ev-incentives-needed-warming-happens-quicker-people-die,1.0,0.234,0.515,0.251,-0.1868
Fox News,"Climate, equity guided Biden’s decision to award $1.2 billion in grants to ‘mega’ transportation projects","The Biden administration announced $1.2 billion in grant funding for massive infrastructure projects, decisions that were based in part on climate and equity considerations.",Peter Kasperowicz,2023-01-31 15:41:17+00:00,https://www.foxnews.com/politics/climate-equity-guided-bidens-decision-award-billion-grants-mega-transportation-projects,1.0,0.0,0.649,0.351,0.6597
Fox News,Biden announces $60M grant for I-10 corridor in Mississippi,President Joe Biden announced Tuesday that Mississippi received a $60M grant for a I-10 freight corridor. The Mega Grant program had nine other successful applicants.,Associated Press,2023-02-01 02:22:40+00:00,https://www.foxnews.com/us/biden-announces-60m-grant-i-10-corridor-mississippi,1.0,0.0,0.706,0.294,0.3612
Fox News,Government wants to tax drivers by the mile. This bill from Darrell Issa could stop it,"A new bill from Rep. Darrell Issa would prevent the federal and state government from pursuing plans to tax drivers by the mile, an idea officials have been looking at for a decade.",Peter Kasperowicz,2023-02-02 11:00:39+00:00,https://www.foxnews.com/politics/government-tax-drivers-mile-this-bill-darrell-issa-could-stop-it,-1.0,0.18,0.82,0.0,-0.296
Fox News,"Haley, DeSantis or Trump vs Biden? Here's where Americans stand on rumored 2024 presidential contenders","President Biden's support in the polls has trended down since last summer, while support for for former President Trump and Florida Gov. Ron DeSantis remains strong relative to GOP rivals.",Sophia Slacik,2023-02-03 18:50:27+00:00,https://www.foxnews.com/politics/heres-where-americans-stand-on-announced-and-rumored-presidential-contenders,0.0,0.0,1.0,0.0,0.0
Reuters,"U.S. awarding $800 million to improve roads, cut traffic deaths - Reuters","The Biden administration will announce Wednesday it is awarding $800 million to redesign roads, improve sidewalks and make other upgrades to address the sharp increase in U.S. traffic deaths.",,2023-02-01 10:11:00+00:00,https://www.reuters.com/world/us/us-awarding-800-million-improve-roads-cut-traffic-deaths-2023-02-01/,1.0,0.141,0.47,0.389,0.5719
Reuters,U.S. needs to speed FAA systems modernization -- Buttigieg,"U.S. Transportation Secretary Pete Buttigieg said Monday the United States needs to ""pick up the pace"" on its efforts to modernize aviation computer systems after a pilot messaging database outage forced a nationwide groundstop on Jan 11.",,2023-01-30 19:29:58+00:00,https://www.reuters.com/technology/us-needs-speed-faa-systems-modernization-buttigieg-2023-01-30/,0.0,0.0,1.0,0.0,0.0
