source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Bloomberg,California’s Crowded Senate Primary Race Is Set to Be Most Expensive in History,"The race to snag a once-in-a-generation Senate seat from California is on track to be the most expensive congressional primary ever, pitting two of the House’s most prolific fundraisers against each other to represent the country’s wealthiest and most populou…","Laura Davison, Karen Breslau",2023-01-27 14:23:37+00:00,https://www.bloomberg.com/news/articles/2023-01-27/2024-california-senate-race-is-off-to-expensive-start-as-schiff-porter-join,0.0,0.0,1.0,0.0,0.0
Bloomberg,US Federal Reserve Won’t Approve Crypto’s Custodia Membership,"Crypto firm Custodia Bank Inc.’s application to become a member of the Federal Reserve has been denied, setting up a roadblock in the company’s bid to get coveted access to the central bank’s payment system.",Lydia Beyoud,2023-01-27 16:29:21+00:00,https://www.bloomberg.com/news/articles/2023-01-27/federal-reserve-signals-it-won-t-approve-crypto-firm-s-membership-application,0.0,0.0,1.0,0.0,0.0
Breitbart News,Warren: GOP Want to Create 'Economic Chaos' to Help Trump Get Reelected,"Senator Elizabeth Warren (D-MA) said Monday on MSNBC's ""Morning Joe"" that House Republicans want ""economic chaos"" to help former President Donald Trump get re-elected. | Clips","Pam Key, Pam Key",2023-01-23 15:57:15+00:00,https://www.breitbart.com/clips/2023/01/23/warren-gop-want-to-create-economic-chaos-to-help-trump-get-reelected/,1.0,0.234,0.38,0.386,0.1027
Business Insider,"Elizabeth Warren says Biden could use other tools to carry out student-loan forgiveness if the Supreme Court strikes it down, but 'now is not the time to talk about Plan B'","""If the Supreme Court applies the law as it is written, then that cancellation will go through,"" Sen. Warren said of student-debt relief.",asheffey@businessinsider.com (Ayelet Sheffey),2023-01-30 17:53:58+00:00,https://www.businessinsider.com/biden-student-loan-forgiveness-blocked-supreme-court-uphold-elizabeth-warren-2023-1,1.0,0.118,0.613,0.269,0.4939
Business Insider,"Even with inflation cooling down, there's still a 'risk of recession' since the Fed keeps hiking interest rates, Janet Yellen says","The Fed is expected to hike interest rates once again this week, and some Democrats warned it could increase job losses and prompt a recession.",asheffey@businessinsider.com (Ayelet Sheffey),2023-01-30 15:48:03+00:00,https://www.businessinsider.com/interest-rates-going-up-recession-outlook-risk-inflation-yellen-2023-1,-1.0,0.234,0.622,0.144,-0.2263
Business Insider,Silvergate had close ties to Sam Bankman-Fried's FTX and Alameda. The crypto bank was also reportedly a favorite of other troubled clients including an Australian Ponzi criminal,"The bank has done business with more than a dozen crypto firms that have shut down, been fined, or come under investigation, Intelligencer reported.",mchittum@insider.com (Morgan Chittum),2023-01-24 18:34:43+00:00,https://markets.businessinsider.com/news/currencies/sam-bankman-fried-silvergate-alameda-research-sketchy-ties-cryptocurrency-report-2023-1,-1.0,0.252,0.63,0.118,-0.5267
Business Insider,The White House says it doesn't have a backup plan to cancel student debt right now if the Supreme Court strikes down Biden's broad relief,"""We are not deliberating or considering any other kind of alternative approach,"" a White House official told reporters on student-debt cancellation.",asheffey@businessinsider.com (Ayelet Sheffey),2023-01-27 14:26:00+00:00,https://www.businessinsider.com/white-house-doesnt-have-backup-plan-for-student-loan-forgiveness-2023-1,1.0,0.197,0.472,0.332,0.533
Business Insider,Republicans' plans to slash Social Security and Medicare are becoming clearer: 'We have no choice but to make hard decisions',Republicans have indicated that they're willing to hold off on raising the debt ceiling in order to secure cuts to Medicare and Social Security.,jlalljee@insider.com (Jason Lalljee),2023-01-25 10:30:00+00:00,https://www.businessinsider.com/house-republicans-social-security-and-medicare-medicaid-mccarthy-biden-debt-2023-1,-1.0,0.22,0.629,0.151,-0.0258
Business Insider,"Elizabeth Warren says Republicans are 'running a con game' with the debt ceiling, and repealing Trump's tax breaks for the wealthy should come first",Warren said in a Boston Globe op-ed Republicans don't really care about the national debt; they just want to keep giving the rich tax breaks.,"insider@insider.com (Juliana Kaplan,Ayelet Sheffey)",2023-01-23 15:15:00+00:00,https://www.businessinsider.com/elizabeth-warren-republicans-con-game-debt-ceiling-trump-tax-cuts-2023-1,0.0,0.132,0.737,0.132,0.0
CNN,Elizabeth Warren: Crypto giants are 'collapsing under the weight of their own fraud',"Senator Elizabeth Warren, a longtime crypto critic, warned recent turbulence in the digital asset space will only continue unless a host of regulators strengthen protections for investors.",Allison Morrow,2023-01-25 19:48:40+00:00,https://www.cnn.com/2023/01/25/investing/crypto-elizabeth-warren-ftx/index.html,-1.0,0.545,0.455,0.0,-0.7184
