source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Survivor hopes to change sentencing laws for victims of child sex trafficking,"If passed, ""Sara's Law"" would allow judges to give reduced sentences to child survivors of sex trafficking.","Gabriella Abdul-Hakim, Allie Weintraub, Emily Lippiello",2023-01-26 19:41:12+00:00,https://abcnews.go.com/US/saras-law-sex-trafficking-survivor-pushes-change-justice/story?id=96634872,1.0,0.275,0.352,0.373,0.34
ABC News,Why California still has high gun violence despite strict firearms laws,Even the state with some of the strictest gun laws can't keep gun violence away from its borders.,Julia Jacobo,2023-01-26 10:20:18+00:00,https://abcnews.go.com/US/experts-explain-california-rife-gun-violence-despite-stringent/story?id=96665000,-1.0,0.448,0.552,0.0,-0.7579
Al Jazeera English,Seven reported killed in two shootings in northern California,Latest mass shooting comes less than 48 hours after 11 people killed at a Lunar New Year celebration near Los Angeles.,Al Jazeera,2023-01-24 03:12:49+00:00,https://www.aljazeera.com/news/2023/1/24/seven-reported-killed-in-two-shootings-in-northern-california,-1.0,0.429,0.571,0.0,-0.6705
Al Jazeera English,Half Moon Bay shooting suspect faces seven murder charges,"California authorities identify six of the seven victims, as US reels from mass shootings and gun violence 'epidemic'.",Al Jazeera,2023-01-25 23:06:08+00:00,https://www.aljazeera.com/news/2023/1/25/half-moon-bay-shooting-suspect-faces-murder-charges,-1.0,0.6,0.4,0.0,-0.8402
Associated Press,Suspect in shootings at Half Moon Bay farms was employee - The Associated Press - en Español,"<ol><li>Suspect in shootings at Half Moon Bay farms was employee  The Associated Press - en Español
</li><li>Police Detain Suspect In Northern California Mass Shooting | Insider News  Insider News
</li><li>Alleged Half Moon Bay Killer Once Tried to Suffocat…",Olga R. Rodriguez,2023-01-25 00:46:24+00:00,https://apnews.com/article/northern-california-shootings-3eb00c19a36ad129ca7f0063f4b2aaf9,-1.0,0.167,0.833,0.0,-0.296
Associated Press,Biden pays tribute to victims of California shootings,President Joe Biden says the nation's prayers are with two California cities where 18 people were killed in separate mass shootings over the last week. Biden says the people of both communities will forever be affected by the shootings and…,By DARLENE SUPERVILLE - Associated Press,2023-01-27 03:26:00+00:00,https://apnews.com/69da844de9060810aa4510d9dfa1a0c9,-1.0,0.315,0.685,0.0,-0.3182
Associated Press,California shooter kills 10 at dance club; motive unclear,Authorities are searching for a motive for the gunman who killed 10 people at a Los Angeles-area ballroom dance club during Lunar New Year celebrations. The Monterey Park slayings sent a wave of fear through Asian American communities in region…,By AMY TAXIN and DAMIAN DOVARGANES - Associated Press,2023-01-23 07:22:00+00:00,https://apnews.com/adf80afdeb201b866ec4c39a201f820b,-1.0,0.478,0.522,0.0,-0.6705
Associated Press,Suspect in Half Moon Bay farm killings faces 7 murder counts,A farmworker accused of killing seven people in shootings at two Northern California mushroom farms has been charged with seven counts of murder. Prosecutors filed the charges Wednesday. A court appearance for 66-year-old Chunli Zhao was postponed until Feb. …,By OLGA R. RODRIGUEZ and JOCELYN GECKER - Associated Press,2023-01-26 03:32:00+00:00,https://apnews.com/aad04bf67fb035dd36482de606611498,-1.0,0.655,0.345,0.0,-0.9081
Associated Press,Official: 7 killed in California community; suspect arrested,"Seven people were killed in two related shootings Monday at a mushroom farm and a trucking firm in a coastal community south of San Francisco, and officials say a suspect is in custody. San Mateo County Board of Supervisors President…",AP,2023-01-24 02:59:00+00:00,https://apnews.com/3eb00c19a36ad129ca7f0063f4b2aaf9,-1.0,0.766,0.234,0.0,-0.8689
BBC News,Half Moon Bay: Mass shooting likely case of workplace violence - police,"Seven people were killed in Half Moon Bay on a farm where the suspect, who was arrested, was an employee.",https://www.facebook.com/bbcnews,2023-01-25 12:04:58+00:00,https://www.bbc.co.uk/news/world-us-canada-64397243,-1.0,0.313,0.687,0.0,-0.6249
BBC News,Seven dead in second California shooting in three days,The attack at Half Moon Bay comes only two days after a mass shooting in Monterey Park.,https://www.facebook.com/bbcnews,2023-01-24 03:33:16+00:00,https://www.bbc.co.uk/news/world-us-canada-64382598,-1.0,0.417,0.583,0.0,-0.6486
Bloomberg,California’s Crowded Senate Primary Race Is Set to Be Most Expensive in History,"The race to snag a once-in-a-generation Senate seat from California is on track to be the most expensive congressional primary ever, pitting two of the House’s most prolific fundraisers against each other to represent the country’s wealthiest and most populou…","Laura Davison, Karen Breslau",2023-01-27 14:23:37+00:00,https://www.bloomberg.com/news/articles/2023-01-27/2024-california-senate-race-is-off-to-expensive-start-as-schiff-porter-join,0.0,0.0,1.0,0.0,0.0
Breitbart News,Gavin Newsom: 'The Second Amendment Is Becoming a Suicide Pact',"Governor Gavin Newsom (D-CA) said Monday on ""CBS Evening News"" that the Second Amendment is a ""suicide pact"" while discussing a mass shooting at a Monterey Park dance studio, killing 11 people. | Clips","Pam Key, Pam Key",2023-01-24 02:30:25+00:00,https://www.breitbart.com/clips/2023/01/23/gavin-newsom-the-second-amendment-is-becoming-a-suicide-pact/,-1.0,0.36,0.64,0.0,-0.6705
Breitbart News,Gavin Newsom Blasts 'Weapons of War' After Handgun Used in Mass Shooting,"California Gov. Gavin Newsom (D) railed against ""weapons of war"" after the suspected Half Moon Bay shooter used a handgun to kill seven people.","AWR Hawkins, AWR Hawkins",2023-01-25 15:37:44+00:00,https://www.breitbart.com/politics/2023/01/25/gavin-newsom-blasts-weapons-of-war-after-handgun-used-mass-shooting/,-1.0,0.459,0.541,0.0,-0.7783
Breitbart News,Gavin Newsom Builds National Profile in Wake of Dual Mass Shootings,"California Gov. Gavin Newsom (D) continues to build his national profile in the wake of two mass shootings in his state, using familiar talking points on gun control -- even though his own anti-gun legislation has fizzled.","Joel B. Pollak, Joel B. Pollak",2023-01-24 13:54:35+00:00,https://www.breitbart.com/politics/2023/01/24/gavin-newsom-builds-national-profile-in-wake-of-dual-mass-shootings/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Amy Klobuchar Cites Two Pistol Attacks to Push 'Assault Weapons' Ban,"Sen. Amy Klobuchar posted a video to Twitter in which she pushed an ""assault weapons"" ban in response to two shootings carried out with pistols.","AWR Hawkins, AWR Hawkins",2023-01-29 19:07:11+00:00,https://www.breitbart.com/politics/2023/01/29/amy-klobuchar-cites-two-pistol-attacks-to-push-assault-weapons-ban/,-1.0,0.688,0.312,0.0,-0.9217
Breitbart News,7 Shot in Gun-Controlled 'California's Fourth Mass Shooting in a Week',"At least seven people were shot early Saturday, three of them fatally, in what turned out to be gun-controlled ""California's fourth mass shooting in a week.""","AWR Hawkins, AWR Hawkins",2023-01-28 18:46:56+00:00,https://www.breitbart.com/2nd-amendment/2023/01/28/7-shot-gun-controlled-californias-fourth-mass-shooting-week/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Federal Court Halts California Law Punishing Doctors for COVID 'Misinformation',"A federal court has issued a temporary stay against a California law that would punish doctors for providing alleged ""misinformation"" about COVID-19 -- though even experts have been wrong about the pandemic.","Joel B. Pollak, Joel B. Pollak",2023-01-26 14:05:06+00:00,https://www.breitbart.com/politics/2023/01/26/federal-court-halts-california-law-punishing-doctors-for-covid-misinformation/,-1.0,0.457,0.543,0.0,-0.7096
Breitbart News,Kamala Harris Returns to California to Push Gun Control After Mass Shootings,Vice President Kamala Harris is traveling to California on Wednesday in the wake of several mass shootings that have shocked the state and the nation -- but which defy talking points about gun control or extremism.,"Joel B. Pollak, Joel B. Pollak",2023-01-25 14:04:03+00:00,https://www.breitbart.com/politics/2023/01/25/kamala-harris-returns-to-california-to-push-gun-control-after-mass-shootings/,-1.0,0.211,0.789,0.0,-0.34
Breitbart News,NYT Admits: Even Liberal Parents Outraged over Schools Hiding Kids' Gender 'Transitions',"The New York Times published a front-page article Monday documenting the outrage that even liberal parents feel when schools hide their minor children's gender ""transitions"" from them until it is too late to intervene.","Joel B. Pollak, Joel B. Pollak",2023-01-23 14:00:23+00:00,https://www.breitbart.com/politics/2023/01/23/nyt-admits-even-liberal-parents-outraged-over-schools-hiding-kids-gender-transitions/,-1.0,0.358,0.503,0.138,-0.5423
Breitbart News,"Kamala Harris's Silence on Biden Doc Scandal Raises Questions, Suspicions","Vice President Kamala Harris has been eerily quiet about President Joe Biden's classified document scandal, causing at least some Republicans to believe Harris could be angling to push Biden out of the way for a shot at the Oval Office.","Wendell Husebø, Wendell Husebø",2023-01-25 17:35:47+00:00,https://www.breitbart.com/politics/2023/01/25/kamala-harriss-silence-biden-doc-scandal-raises-questions-suspicions/,-1.0,0.435,0.565,0.0,-0.6597
Breitbart News,Report: Street Prostitution Explodes in L.A. After Newsom Restricts Arrests for 'Loitering',"Street prostitution -- with pimps, sex traffickers, child exploitation, and violence -- has exploded in L.A. in the wake of a new law signed by Gov. Gavin Newsom (D) to ban arrests for loitering for solicitation purposes.","Joel B. Pollak, Joel B. Pollak",2023-01-25 21:52:39+00:00,https://www.breitbart.com/crime/2023/01/25/report-street-prostitution-explodes-in-l-a-after-newsom-restricts-arrests-for-loitering/,-1.0,0.394,0.606,0.0,-0.6369
Breitbart News,California Boosts Water Allocation from 5% to 30% After Rains,"The California State Water Project announced Thursday that it will boost its water allocations to local agencies and users this year from 5% of the amounts requested to 30% of the amounts requested, after the recent rains.","Joel B. Pollak, Joel B. Pollak",2023-01-27 14:06:29+00:00,https://www.breitbart.com/environment/2023/01/27/california-boosts-water-allocation-from-5-to-30-after-rains/,1.0,0.0,0.723,0.277,0.3182
Breitbart News,VIDEO: Man at California Reparations Task Force Meeting Says Suggested $223K 'Not Enough!',"California's reparations task force met Friday and listened one speaker say the suggested amount of $223,000 per resident was not enough.","Amy Furr, Amy Furr",2023-01-30 17:09:13+00:00,https://www.breitbart.com/politics/2023/01/30/man-california-reparations-task-force-meeting-says-suggested-223k-not-enough/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Trump Towers over Potential GOP Primary Opponents with 35-Point Lead,"Former President Donald Trump holds a whopping 35-point lead over the rest of the potential 2024 Republican primary field, according to a poll.","Nick Gilbertson, Nick Gilbertson",2023-01-25 23:10:52+00:00,https://www.breitbart.com/2024-election/2023/01/25/poll-trump-towers-over-potential-gop-primary-field-with-35-point-lead/,0.0,0.0,1.0,0.0,0.0
Breitbart News,"Exclusive – Mike Pompeo Shreds Nikki Haley, John Bolton over Alleged Actions During Trump Administration: 'Too Many People Weren't on the Team'","Former Secretary of State Mike Pompeo appeared on Breitbart News Saturday and blasted both former United Nations Ambassador Nikki Haley, who allegedly attempted to oust former Vice President Mike Pence and take his role during the Trump administration, and fo…","Nick Gilbertson, Nick Gilbertson",2023-01-29 21:40:23+00:00,https://www.breitbart.com/politics/2023/01/29/exclusive-mike-pompeo-shreds-nikki-haley-john-bolton-alleged-actions-during-trump-administration-too-many-people-werent-team/,1.0,0.0,0.919,0.081,0.128
Business Insider,McDonald's president who made $7.4 million last year says proposal to pay fast-food workers $22 an hour is 'costly and job-destroying',"McDonald's president calls AB 257, or the FAST Act, 'costly and job-destroying.' A coalition led by chains like McDonald's has secured a referendum vote in November 2024.",nluna@insider.com (Nancy Luna),2023-01-26 19:32:47+00:00,https://www.businessinsider.com/mcdonalds-exec-slams-california-lawmakers-for-passing-fast-food-law-2023-1,-1.0,0.167,0.833,0.0,-0.2023
