source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Associated Press,FEARS OF UNREST,"The Latest on the release of a Memphis Police Department video showing the beating of Tyre Nichols, who later died. MEMPHIS — Protesters and police unions around the country are condemning Memphis police after the public release of video showing five officers…",,2023-01-28 01:19:36+00:00,https://apnews.com/article/new-york-city-district-of-columbia-memphis-fraternal-order-police-795cc65954a57c55845755028e917344,-1.0,0.583,0.417,0.0,-0.4215
Associated Press,Memphis police release video showing fatal beating...,"MEMPHIS, Tenn. (AP) — Memphis authorities released more than an hour of footage Friday of the violent beating of Tyre Nichols in which officers held the Black motorist down and struck him repeatedly as he screamed for his mother.",Adrian Sainz,2023-01-28 00:28:37+00:00,https://apnews.com/article/tyre-nichols-video-memphis-police-e3ee8e6698faae16df3f41d09234b09f,-1.0,0.565,0.435,0.0,-0.7579
Bloomberg,"New York’s Adams Vows ‘Working People’ Agenda on Jobs, Crime — and Rats",New York City Mayor Eric Adams said Thursday his administration will focus on the “working people” this year as affordable housing and crime weigh on a city that’s still recovering from the pandemic.,"Cailley Lapara, Gregory Korte",2023-01-26 19:48:20+00:00,https://www.bloomberg.com/news/articles/2023-01-26/-more-dolphins-fewer-rats-adams-pledges-to-clean-up-new-york,-1.0,0.28,0.72,0.0,-0.5423
Breitbart News,"VIDEO - Fox Weatherman Attacked on NYC Subway, Three Suspects Freed Without Charges: 'Where Is Eric Adams?'",Fox News meteorologist Adam Klotz became the victim of a beating on the New York City subway recently as crime plagues citizens.,"Amy Furr, Amy Furr",2023-01-23 18:15:36+00:00,https://www.breitbart.com/crime/2023/01/23/video-fox-weatherman-attacked-nyc-subway-three-suspects-freed-without-charges-where-is-eric-adams/,-1.0,0.258,0.526,0.216,-0.223
Breitbart News,Maher: Dem Officials Are Reacting to Migrant Surge in Their Areas by Saying 'We're All Full' Which Was what 'They're Not Supposed to Say',"During the “Overtime” segment of HBO’s “Real Time,” host Bill Maher stated that Chicago Mayor Lori Lightfoot, New York City Mayor Eric Adams (D), and Colorado Gov. Jared Polis (D) have reacted to the surges of migrants in their cities","Ian Hanchett, Ian Hanchett",2023-01-28 09:34:52+00:00,https://www.breitbart.com/clips/2023/01/28/maher-dem-officials-are-reacting-to-migrant-surge-in-their-areas-by-saying-were-all-full-which-was-theyre-not-supposed-to-say/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Nancy Pelosi Partially Blames Kathy Hochul for Democrats Losing the House,"Former House Speaker Nancy Pelosi (D-CA), in an interview with the New York Times, briefly reflected on the Democrat losses in the U.S. House of Representatives, concluding that they likely could have held on to the lower chamber if Democrats in New York -- n…","Hannah Bleau, Hannah Bleau",2023-01-23 17:12:19+00:00,https://www.breitbart.com/politics/2023/01/23/nancy-pelosi-partially-blames-kathy-hochul-democrats-losing-house/,-1.0,0.431,0.569,0.0,-0.6486
Breitbart News,NYC Mayor Adams on Tyre Nichols Death: We Have To Be Honest Racism Involved,"New York City Mayor Eric Adams (D) said Monday on ""CNN This Morning""  that racism was involved in the death of Tyre Nichols. | Clips","Pam Key, Pam Key",2023-01-30 18:34:40+00:00,https://www.breitbart.com/clips/2023/01/30/nyc-mayor-adams-on-tyre-nichols-death-we-have-to-be-honest-racism-involved/,-1.0,0.376,0.469,0.155,-0.6908
Breitbart News,"Migrants, Bused to NYC, Arrested for Allegedly Stealing $12.5K from Macy's","Four border crossers, bused from Texas to New York City, were arrested this month after allegedly stealing nearly $12,500 worth of merchandise from a Macy's department store.","John Binder, John Binder",2023-01-23 23:56:52+00:00,https://www.breitbart.com/politics/2023/01/23/migrants-bused-to-nyc-arrested-for-allegedly-stealing-12-5k-from-macys/,-1.0,0.531,0.469,0.0,-0.7783
Breitbart News,"Photos: Migrants Refuse to Leave NYC Hotel, Demand Taxpayers Give Them 'Permanent Homes'","Border crossers, who arrived in New York City on buses from Texas, are refusing to leave a luxury Manhattan hotel that city officials had placed them in.","John Binder, John Binder",2023-01-30 22:32:03+00:00,https://www.breitbart.com/politics/2023/01/30/photos-migrants-refuse-leave-nyc-hotel-demand-taxpayers-give-them-permanent-homes/,-1.0,0.353,0.647,0.0,-0.4404
Business Insider,George Santos is now more well-known than every top House Republican besides Kevin McCarthy,Scandal-plagued Rep. George Santos is more recognizable his home state than New York Governor Kathy Hochul.,bgriffiths@insider.com (Brent D. Griffiths),2023-01-25 21:35:42+00:00,https://www.businessinsider.com/george-santos-poll-well-known-house-republicans-besides-kevin-mccarthy-2023-1,1.0,0.0,0.833,0.167,0.2023
CBS News,49% SAY RESIGN,"49% SAY RESIGN

 
 
 
 (Main headline, 2nd story, link)

 

 

 
 Related stories:REPUBLICAN DRAG

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",Lisa Rozner,2023-01-24 01:10:37+00:00,https://www.cbsnews.com/newyork/news/new-siena-poll-reveals-most-democrats-nearly-half-of-republicans-say-rep-george-santos-should-resign/,-1.0,0.61,0.39,0.0,-0.4824
CBS News,Fordham Road Business Improvement District hiring private security to tackle rampant shoplifting - CBS News,"The mayor says the NYPD​ will do more to crack down on shoplifting​, which is at levels we haven't seen in decades.",Tony Aiello,2023-01-27 23:26:25+00:00,https://www.cbsnews.com/newyork/news/fordham-road-business-improvement-district-private-security-shoplifting/,1.0,0.0,0.671,0.329,0.6597
CBS News,New York City to house some migrants at cruise ship terminal instead of hotel,"New York City Mayor Eric Adams plans to temporarily provide shelter for some migrants coming from the southern border at the Brooklyn Cruise Terminal as he continues to ask for federal help. Ilze Thielmann, director of Team TLC NYC, a grassroots organization …",CBS News,2023-01-25 16:24:11+00:00,https://www.cbsnews.com/video/new-york-city-to-house-some-migrants-at-cruise-ship-terminal-instead-of-hotel/,0.0,0.0,1.0,0.0,0.0
CBS News,Four largest U.S. cities are led by Black mayors for first time,"For the first time in U.S. history, the four biggest and most diverse cities in the country are led by Black mayors. Michelle Miller sat down with New York City Mayor Eric Adams, Houston Mayor Sylvester Turner, and Los Angeles Mayor Karen Bass, who collective…",CBS News,2023-01-23 13:42:00+00:00,https://www.cbsnews.com/video/four-largest-us-cities-are-led-by-black-mayors-for-first-time/,0.0,0.0,1.0,0.0,0.0
CBS News,Fox News weatherman says he was attacked by teens on NYC subway,Adam Klotz said it happened early Sunday after he told the teens to stop harassing an older passenger in the subway car.,Christopher Brito,2023-01-23 20:52:00+00:00,https://www.cbsnews.com/news/adam-klotz-fox-news-meteorologist-subway-attack-new-york-city/,-1.0,0.3,0.7,0.0,-0.4588
CBS News,Empire State Building roasted for showcasing rival team's colors,"The building's tweet was swiftly met with backlash, with some even labeling the act of symbolic solidarity as ""treason.""",Li Cohen,2023-01-30 12:53:00+00:00,https://www.cbsnews.com/news/empire-state-building-lights-up-philadelphia-eagles-colors-backlash/,0.0,0.0,1.0,0.0,0.0
CBS News,NYPD says officer seen outside Drake at the Apollo was taking video for social media,"Mayor Eric Adams responded to questions Monday, saying ""naysayers find a reason to complain about everything.""",CBS New York Team,2023-01-24 10:32:56+00:00,https://www.cbsnews.com/newyork/news/nypd-says-officer-seen-outside-drake-at-the-apollo-was-taking-video-for-social-media/,0.0,0.0,1.0,0.0,0.0
CNN,Chase closes some New York ATMs early because of 'rising crime',"Citing ""rising crime and vagrancy,"" Chase Bank has shuttered 24-hour access to some of its New York ATMs.",Ramishah Maruf,2023-01-23 22:06:48+00:00,https://www.cnn.com/2023/01/23/business/chase-nyc-atms-crime/index.html,-1.0,0.333,0.667,0.0,-0.5423
CNN,"5 things to know for Jan. 23: California shooting, Tax refunds, Biden, Ukraine, Eggs",Here's what else you need to know to Get Up to Speed and On with Your Day.,Alexandra Meeks,2023-01-23 11:37:33+00:00,https://www.cnn.com/2023/01/23/us/five-things-january-23-trnd/index.html,0.0,0.0,1.0,0.0,0.0
Fortune,Ken Griffin credits Citadel’s historic $16 billion haul to employees' full-time return to the office,"The secret to Ken Griffin’s record-breaking year, if you ask him, is simple: Workers returned to the Citadel offices.",Chloe Berger,2023-01-26 13:00:00+00:00,https://fortune.com/2023/01/26/ken-griffin-credits-citadel-16-billion-success-office-return/,1.0,0.0,0.815,0.185,0.3612
