source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Al Jazeera English,A US state asked for evidence to ban TikTok. The FBI offered none,Emails show officials in the state of Connecticut opted not to ban the Chinese-owned app after consulting with the FBI.,John Power,2023-01-26 20:49:21+00:00,https://www.aljazeera.com/economy/2023/1/26/a-us-state-asked-fbi-for-evidence-to-ban-tiktok-it-declined,-1.0,0.286,0.714,0.0,-0.5574
Associated Press,"Gov. Whitmer plans tax cuts, stricter gun laws, free Pre-K - The Associated Press - en Español","<ol><li>Gov. Whitmer plans tax cuts, stricter gun laws, free Pre-K  The Associated Press - en Español
</li><li>After years of turmoil, Michigan Gov. Whitmer looks to shape an ambitious Democratic agenda  MLive.com
</li><li>Michigan Gov. Whitmer to call for …",Joey Cappelletti,2023-01-26 00:45:00+00:00,https://apnews.com/article/gretchen-whitmer-politics-michigan-state-government-education-0786c100981c4cf1180f161df2f61ac4,-1.0,0.231,0.603,0.166,-0.0772
Associated Press,Michigan Gov. Whitmer to call for pre-K for all 4-year-olds - The Associated Press - en Español,"<ol><li>Michigan Gov. Whitmer to call for pre-K for all 4-year-olds  The Associated Press - en Español
</li><li>Whitmer to unveil 'Pre-K for All' proposal in State of the State  Detroit Free Press
</li><li>Gov. Whitmer holds town hall discussions ahead of S…",Joey Cappelletti,2023-01-25 10:15:38+00:00,https://apnews.com/0786c100981c4cf1180f161df2f61ac4,0.0,0.0,1.0,0.0,0.0
CNN,"With newfound powers, statehouse Democrats race to expand voting rights","After strong electoral results in the midterm elections, Democrats in some key states are moving quickly this year on voting rights -- pushing ambitious plans to expand access to the ballot ahead of the 2024 presidential election.",Fredreka Schouten,2023-01-25 12:04:30+00:00,https://www.cnn.com/2023/01/25/politics/statehouse-democrats-push-voting-rights-bills/index.html,1.0,0.0,0.777,0.223,0.3182
Fox News,"Michigan Gov. Whitmer plans to enact stricter gun laws, repeal abortion restrictions, provide tax relief","Michigan Gov. Gretchen Whitmer gave her State of the State address on Wednesday. She plans to enact stricter gun laws, provide immediate tax relief, and repeal abortion laws.",Associated Press,2023-01-26 12:01:54+00:00,https://www.foxnews.com/politics/michigan-gov-whitmer-plans-to-enact-stricter-gun-laws-repeal-abortion-restrictions-provide-tax-relief,1.0,0.137,0.686,0.177,0.1779
Fox News,Dem-controlled Michigan Legislature approves $1B spending plan,The Michigan Legislature approved Thursday night a spending package amounting to $1.1 billion for industry and the state's economic development fund.,Associated Press,2023-01-27 23:09:24+00:00,https://www.foxnews.com/politics/dem-controlled-michigan-legislature-approves-1b-spending-plan,1.0,0.0,0.69,0.31,0.4019
NBC News,Gov. Whitmer pitches progressive agenda as Democrats flex new power in Michigan,Michigan Gov. Gretchen Whitmer unleashed a list of progressive priorities in her State of the State speech Wednesday night.,Henry J. Gomez,2023-01-26 02:24:25+00:00,https://www.nbcnews.com/politics/politics-news/gov-whitmer-democrats-flex-new-power-michigan-rcna67565,0.0,0.0,1.0,0.0,0.0
The Washington Post,Some Democrats are worried about Harris’s political prospects,"In interviews, more than a dozen Democratic leaders and activists expressed misgivings about Kamala Harris at the top of the Democratic Party.",Cleve R. Wootson Jr.,2023-01-30 16:16:07+00:00,https://www.washingtonpost.com/politics/2023/01/30/harris-democrats-worry/,0.0,0.262,0.476,0.262,0.0
USA Today,Republican governor makes strong accusation against Ford — and it could help Michigan,"It's bad business to nix deals that can create jobs just because they may involve Chinese companies, argued ex-Michigan Gov. Rick Snyder.",Dave Boucher and Phoebe Wall Howard,2023-01-23 12:05:30+00:00,https://www.usatoday.com/story/money/cars/2023/01/23/ford-and-china-snyder-others-on-what-virginia-move-means-for-michigan/11091547002/,1.0,0.143,0.429,0.429,0.6124
USA Today,"Michigan Senate OKs earlier presidential primary, to dismay of GOP","Republicans say the move violates national party rules, resulting in less power for the state in choosing the GOP presidential nominee in 2024.","USA TODAY, Dave Boucher, Detroit Free Press",2023-01-27 12:53:34+00:00,https://www.usatoday.com/story/news/politics/2023/01/27/michigan-senate-oks-earlier-presidential-primary-gop/11132668002/,-1.0,0.286,0.714,0.0,-0.4215
