source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,"Mike Pompeo's memoir stirs controversy with passages on Nikki Haley, Jamal Khashoggi",Mike Pompeo's new memoir is drawing fire over sections about his Trump administration colleague Nikki Haley and the slain journalist Jamal Khashoggi,Ella McCarthy,2023-01-25 01:07:55+00:00,https://abcnews.go.com/Politics/mike-pompeos-memoir-stirs-controversy-passages-nikki-haley/story?id=96640038,0.0,0.0,1.0,0.0,0.0
ABC News,Trump kicks off 2024 bid with events in early voting states,Former President Donald Trump is set to kick off his 2024 White House bid with visits to a pair of early voting states,MEG KINNARD and JILL COLVIN Associated Press,2023-01-28 05:53:47+00:00,https://abcnews.go.com/Politics/wireStory/trump-kicks-off-2024-bid-events-early-voting-96736372,0.0,0.0,1.0,0.0,0.0
ABC News,"Trump kicks off presidential campaign in New Hampshire, South Carolina","South Carolina is taking a ""wait and see"" approach with Trump, observers say.",Mariam Khan,2023-01-28 10:12:53+00:00,https://abcnews.go.com/Politics/trump-kicks-off-presidential-campaign-new-hampshire-south/story?id=96700894,0.0,0.0,1.0,0.0,0.0
Associated Press,Trump kicks off 2024 run with stops in early-voting states...,"COLUMBIA, S.C. (AP) — Former President Donald Trump  is set to kick off his 2024 White House bid on Saturday with visits to a pair of early-voting states, his first campaign events since announcing his latest run  more than two months ago.",Meg Kinnard,2023-01-28 14:28:37+00:00,https://apnews.com/article/abortion-politics-new-hampshire-state-government-south-carolina-2022-midterm-elections-7624d58296aa9b808032e2edbcd166c3,-1.0,0.211,0.789,0.0,-0.1531
Associated Press,Trump kicking off 2024 run with stops in early-voting states - The Associated Press,"<ol><li>Trump kicking off 2024 run with stops in early-voting states  The Associated Press
</li><li>Trump Tries a New Campaign Tack: Small-Scale  The New York Times
</li><li>Former President Donald Trump to visit South Carolina on Saturday  News 19 WLTX
</…","Meg Kinnard, Holly Ramer",2023-01-28 13:07:30+00:00,https://apnews.com/7624d58296aa9b808032e2edbcd166c3,-1.0,0.151,0.849,0.0,-0.1531
Bloomberg,Donald Trump 2024 Latest: New Hampshire Governor Sees Disappointment,Donald Trump ran headlong into some of the biggest challenges he’ll face in his comeback bid — fading enthusiasm among Republicans looking to move on from the former president and rising rivals for the GOP nomination — as he hit the 2024 campaign trail for th…,Christian Hall,2023-01-29 21:08:52+00:00,https://www.bloomberg.com/news/articles/2023-01-29/donald-trump-2024-latest-new-hampshire-governor-sees-disappointment,-1.0,0.292,0.708,0.0,-0.5106
Breitbart News,Survey: Donald Trump Maintains Double-Digit Lead in 2024 Primary,"Former President Donald Trump is continuing to maintain a sizable lead in a hypothetical 2024 Republican primary race, the latest survey from Morning Consult found.","Hannah Bleau, Hannah Bleau",2023-01-25 17:31:51+00:00,https://www.breitbart.com/politics/2023/01/25/survey-trump-maintains-double-digit-lead-2024-primary/,0.0,0.0,1.0,0.0,0.0
Breitbart News,"Exclusive – Mike Pompeo Shreds Nikki Haley, John Bolton over Alleged Actions During Trump Administration: 'Too Many People Weren't on the Team'","Former Secretary of State Mike Pompeo appeared on Breitbart News Saturday and blasted both former United Nations Ambassador Nikki Haley, who allegedly attempted to oust former Vice President Mike Pence and take his role during the Trump administration, and fo…","Nick Gilbertson, Nick Gilbertson",2023-01-29 21:40:23+00:00,https://www.breitbart.com/politics/2023/01/29/exclusive-mike-pompeo-shreds-nikki-haley-john-bolton-alleged-actions-during-trump-administration-too-many-people-werent-team/,1.0,0.0,0.919,0.081,0.128
Breitbart News,"Donald Trump to Visit Early Primary States New Hampshire, South Carolina on Saturday",Former President Donald Trump will speak in New Hampshire Saturday morning ahead of his campaign stop in South Carolina as his campaign begins to lay the groundwork in pivotal early primary states.,"Nick Gilbertson, Nick Gilbertson",2023-01-24 20:40:57+00:00,https://www.breitbart.com/politics/2023/01/24/trump-visit-early-primary-states-new-hampshire-south-carolina-saturday/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Trump Leads by Double Digits in South Carolina,"Former President Donald Trump is leading his potential challengers in South Carolina by double-digits, a recent Trafalgar Group survey found.","Hannah Bleau, Hannah Bleau",2023-01-30 17:18:52+00:00,https://www.breitbart.com/2024-election/2023/01/30/poll-trump-leads-double-digits-south-carolina/,0.0,0.0,1.0,0.0,0.0
