source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,"Mike Pompeo's memoir stirs controversy with passages on Nikki Haley, Jamal Khashoggi",Mike Pompeo's new memoir is drawing fire over sections about his Trump administration colleague Nikki Haley and the slain journalist Jamal Khashoggi,Ella McCarthy,2023-01-25 01:07:55+00:00,https://abcnews.go.com/Politics/mike-pompeos-memoir-stirs-controversy-passages-nikki-haley/story?id=96640038,0.0,0.0,1.0,0.0,0.0
ABC News,Trump kicks off 2024 bid with events in early voting states,Former President Donald Trump is set to kick off his 2024 White House bid with visits to a pair of early voting states,MEG KINNARD and JILL COLVIN Associated Press,2023-01-28 05:53:47+00:00,https://abcnews.go.com/Politics/wireStory/trump-kicks-off-2024-bid-events-early-voting-96736372,0.0,0.0,1.0,0.0,0.0
ABC News,"Congress could 'force' DOJ to show them Biden and Trump classified documents, Rep. Turner says","Congress could 'force' DOJ to show them Biden and Trump classified documents, Rep. Turner saysgo.com",Teresa Mettela,2023-01-29 15:11:09+00:00,https://abcnews.go.com/Politics/congress-force-doj-show-biden-trump-classified-documents/story?id=96741821,0.0,0.0,1.0,0.0,0.0
ABC News,"Trump kicks off presidential campaign in New Hampshire, South Carolina","South Carolina is taking a ""wait and see"" approach with Trump, observers say.",Mariam Khan,2023-01-28 10:12:53+00:00,https://abcnews.go.com/Politics/trump-kicks-off-presidential-campaign-new-hampshire-south/story?id=96700894,0.0,0.0,1.0,0.0,0.0
ABC News,Classified documents found at Mike Pence's home and turned over to DOJ: Sources,Classified documents found at Mike Pence's home and turned over to DOJ: Sourcesgo.com,Katherine Faulders,2023-01-24 17:31:13+00:00,https://abcnews.go.com/Politics/classified-documents-found-mike-pences-home-turned-doj/story?id=96637301,0.0,0.0,1.0,0.0,0.0
Al Jazeera English,Classified documents discovered at ex-Vice President Pence’s home,"Mike Pence, the former vice president under Donald Trump, is cooperating with the FBI to turn over classified materials.",Al Jazeera,2023-01-24 18:16:59+00:00,https://www.aljazeera.com/news/2023/1/24/classified-documents-discovered-at-ex-vice-president-pences-home,0.0,0.0,1.0,0.0,0.0
Al Jazeera English,Trump to return to Meta platform Facebook after two-year ban,The US social media giant has called the suspension 'extraordinary decision taken in extraordinary circumstances'.,Al Jazeera,2023-01-26 00:20:26+00:00,https://www.aljazeera.com/news/2023/1/26/trump-to-return-to-meta-platform-facebook-after-two-year-ban,-1.0,0.375,0.625,0.0,-0.5574
Associated Press,Classified records pose conundrum stretching back to Carter...,"WASHINGTON (AP) — At least three presidents. A vice president, a secretary of state, an attorney general. The mishandling of classified documents  is not a problem unique to President Joe Biden and former President Donald Trump.","Zeke Miller, Farnoush Amiri, Colleen Long",2023-01-25 14:40:46+00:00,https://apnews.com/article/biden-trump-classified-documents-president-33df0355c72e9ae8fa4cb6ead13f6521,0.0,0.0,1.0,0.0,0.0
Associated Press,Trump kicks off 2024 run with stops in early-voting states...,"COLUMBIA, S.C. (AP) — Former President Donald Trump  is set to kick off his 2024 White House bid on Saturday with visits to a pair of early-voting states, his first campaign events since announcing his latest run  more than two months ago.",Meg Kinnard,2023-01-28 14:28:37+00:00,https://apnews.com/article/abortion-politics-new-hampshire-state-government-south-carolina-2022-midterm-elections-7624d58296aa9b808032e2edbcd166c3,-1.0,0.211,0.789,0.0,-0.1531
Associated Press,"Classified documents at Pence's home, too, his lawyer says - The Associated Press - en Español","<ol><li>Classified documents at Pence's home, too, his lawyer says  The Associated Press - en Español
</li><li>Classified documents found at Pence's Indiana home  CNN
</li><li>Former Vice President Mike Pence discovered classified documents in Indiana home …",Jill Colvin,2023-01-24 22:01:19+00:00,https://apnews.com/article/mike-pence-classified-documents-791bba57abaf50377f0938f0d293f36e,0.0,0.0,1.0,0.0,0.0
Associated Press,Leaders are meant to keep state secrets. Just not at home. - The Associated Press,"<ol><li>Leaders are meant to keep state secrets. Just not at home.  The Associated Press
</li><li>Mike Pence's Lawyer Found a Dozen Classified Documents in His Home  Late Night with Seth Meyers
</li><li>Pence third top official investigated over classified …",Calvin Woodward,2023-01-25 13:02:16+00:00,https://apnews.com/8b55b7f48f6a999fd7608799655dbb93,0.0,0.0,1.0,0.0,0.0
