source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Texas silent after Guard member shoots migrant on border,Texas military records show a National Guard member shot and wounded a migrant during a struggle this month on the U.S.-Mexico border,PAUL J. WEBER Associated Press,2023-01-24 18:56:11+00:00,https://abcnews.go.com/US/wireStory/texas-silent-after-guard-member-shoots-migrant-border-96638763,0.0,0.0,1.0,0.0,0.0
Associated Press,Walmart shooting suspect to plead guilty to federal charges - The Associated Press - en Español,"<ol><li>Walmart shooting suspect to plead guilty to federal charges  The Associated Press - en Español
</li><li>Accused El Paso Walmart shooter intends to plead guilty to federal charges, court docs show  CNN
</li><li>Man accused in 2019 Walmart mass shooti…",,2023-01-24 14:06:11+00:00,https://apnews.com/article/walmart-shooting-suspect-federal-charges-plea-fc9b8306e668d6830610dd6b152f22ce,-1.0,0.441,0.559,0.0,-0.7269
Associated Press,Mass shootings lead to widening divide on state gun policies,"As mass shootings are again drawing public attention, states across the U.S. seem to be deepening their political divide on gun policies. A series of recent mass shootings in California come after a third straight year in which U.S. states…",By DAVID A. LIEB - Associated Press,2023-01-28 16:01:38+00:00,https://apnews.com/045c6a88439907da9895af0ceb0e9404,-1.0,0.255,0.745,0.0,-0.34
Bloomberg,"Supreme Court Seeks US Views on Texas, Florida Social Media Laws",The US Supreme Court asked the Biden administration for input on Florida and Texas laws that would sharply restrict the editorial discretion of the largest social media platforms in a First Amendment showdown.,Greg Stohr,2023-01-23 15:34:33+00:00,https://www.bloomberg.com/news/articles/2023-01-23/supreme-court-seeks-us-views-on-texas-florida-social-media-laws,1.0,0.0,0.714,0.286,0.5574
Breitbart News,"Trump Boasts High Favorability Among Republicans, GOP-Leaning Independents","Former President Donald Trump is enjoying a high favorability rating among Republicans and Republican-leaning independent voters, a Marquette Law School Poll survey released this week found.","Hannah Bleau, Hannah Bleau",2023-01-27 23:32:31+00:00,https://www.breitbart.com/politics/2023/01/27/trump-boasts-high-favorability-among-republicans-gop-leaning-independents/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Report: Beto O'Rourke Kept $100k in Sam Bankman-Fried Donations,"Failed Texas gubernatorial candidate Beto O'Rourke has claimed that he returned a $1 million donation from disgraced former FTX CEO Sam Bankman-Fried; however, it appears that he did not return all of the money, according to a report.","Sean Moran, Sean Moran",2023-01-25 20:41:43+00:00,https://www.breitbart.com/politics/2023/01/25/report-beto-orourke-kept-100k-sam-bankman-fried-donations/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Pro-Life Group Slams Rep. Nancy Mace: Republicans Must Not Compromise on Abortion,A leading pro-life group blasted Mace for claiming that abortion is the reason Republicans did not win a larger majority.,"Katherine Hamilton, Katherine Hamilton",2023-01-26 01:15:03+00:00,https://www.breitbart.com/politics/2023/01/25/pro-life-group-slams-rep-nancy-mace-republicans-must-not-compromise-on-abortion/,0.0,0.0,1.0,0.0,0.0
Breitbart News,"Joe Biden Wants to Delay, Divert Republican Lawsuit Against Migrant Parole Pathway","President Joe Biden's deputies are trying to find a favorable judge who will protect their quasi-legal, semi-secret ""parole pathway"" for economic migrants from a Republican lawsuit.","Neil Munro, Neil Munro",2023-01-28 16:06:08+00:00,https://www.breitbart.com/immigration/2023/01/28/joe-biden-wants-delay-divert-republican-lawsuit-against-migrant-parole-pathway/,-1.0,0.318,0.682,0.0,-0.4939
Breitbart News,Abbott: Biden Administration Border Policy 'Flat-Out Contrary to Federal Law',"Governor Greg Abbott (R-TX) said Thursday on FNC's ""Your World"" that President Joe Biden's immigration policy is ""flat-out contrary to federal law."" | Clips","Pam Key, Pam Key",2023-01-27 01:21:08+00:00,https://www.breitbart.com/clips/2023/01/26/abbott-biden-administration-border-policy-flat-out-contrary-to-federal-law/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Texas Appoints First-Ever Border Czar,Texas Governor Greg Abbott announced his appointment of a border czar to head Operation Lone Star. The announcement came on Monday during a press conference in the Rio Grande Valley.,"Bob Price and Randy Clark, Bob Price and Randy Clark",2023-01-30 23:08:11+00:00,https://www.breitbart.com/border/2023/01/30/texas-appoints-first-ever-border-czar/,0.0,0.0,1.0,0.0,0.0
Breitbart News,'I Can Kick Better Than the Cowboys Kicker': Texas Governor Greg Abbott Rips Brett Maher,"Cowboys place kicker Brett Maher's kicking woes have dominated sports talk radio all week. Now, it's dominating the governor's mansion in Austin.","Dylan Gwinn, Dylan Gwinn",2023-01-23 01:54:53+00:00,https://www.breitbart.com/sports/2023/01/22/i-can-kick-better-than-the-cowboys-kicker-texas-governor-greg-abbott-rips-brett-maher/,1.0,0.0,0.805,0.195,0.4404
Breitbart News,Report: Democrat Committee to Target State Legislature Races with Pro-Abortion Ad Campaign,A Democrat political committee centered on state legislatures is creating an affiliated non-profit to launch a pro-abortion ad campaign.,"Katherine Hamilton, Katherine Hamilton",2023-01-30 23:29:19+00:00,https://www.breitbart.com/politics/2023/01/30/report-democrat-committee-target-state-legislature-races-pro-abortion-ad-campaign/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Exclusive — Kristi Noem on Push to Restrict Chinese Land Purchases: ‘This Is a National Security Issue’,South Dakota Republican Gov. Kristi Noem told Breitbart News exclusively this weekend that she is undeterred by criticism from special interests concerning a proposal she is pushing to restrict the ability of Chinese Communist Party (CCP) entities and other f…,"Matthew Boyle, Matthew Boyle",2023-01-23 21:06:05+00:00,https://www.breitbart.com/radio/2023/01/23/noem-push-restrict-chinese-land-purchases-this-is-national-security-issue/,1.0,0.158,0.606,0.236,0.0772
Business Insider,Trump's political ascent was fueled by Southern Republicans. Now they're his main 2024 opponents,"In the 2016 GOP presidential primaries, Trump cleaned up in the South in advance of capturing the party's nomination. But 2024 will likely be tougher.",insider@insider.com (John L. Dorman),2023-01-28 14:00:00+00:00,https://www.businessinsider.com/trump-southern-republicans-potential-desantis-haley-2024-presidential-campaigns-2023-1,0.0,0.0,1.0,0.0,0.0
CBS News,El Paso Walmart shooting suspect to plead guilty to federal charges,The man accused of killing nearly two dozen people in a racist attack at a Texas Walmart plans to plead guilty to federal charges in the case.,,2023-01-24 19:50:25+00:00,https://www.cbsnews.com/news/el-paso-walmart-shooting-suspect-patrick-crusius-to-plead-guilty-to-federal-charges/,-1.0,0.542,0.458,0.0,-0.7269
CNN,A Texas National Guard member shot and injured a migrant at the border,"A Texas National Guard member shot a migrant in the shoulder during an encounter in the Rio Grande Valley of South Texas last week, according to a recent joint Army Times and Texas Tribune report. A federal law enforcement source confirmed to CNN a migrant wa…",Rosa Flores,2023-01-29 02:40:30+00:00,https://www.cnn.com/2023/01/28/us/texas-national-guard-shoots-migrant-rio-grande/index.html,-1.0,0.278,0.722,0.0,-0.4019
CNN,Utah governor signs bill banning gender-affirming hormone treatment and surgery for minors,"Utah Gov. Spencer Cox signed a bill on Saturday that banned hormone treatment and surgical procedures for minors seeking gender-affirming care, the latest in a series of anti-trans bills involving minors that have been passed across the country.","Rebekah Riess, Zoe Sottile",2023-01-29 16:59:08+00:00,https://www.cnn.com/2023/01/29/us/utah-governor-minors-transgender-care-ban/index.html,0.0,0.0,1.0,0.0,0.0
Fox News,Gov. Greg Abbott: Biden administration will 'spur' more border crossings - Fox News,"<ol><li>Gov. Greg Abbott: Biden administration will 'spur' more border crossings  Fox News
</li><li>Over 70 Democrats send letter to Biden criticizing immigration policies  MSNBC
</li><li>Dems blast Joe Biden for keeping Trump-era Title 42 for asylum seeker…",Fox News Staff,2023-01-27 01:31:00+00:00,https://www.foxnews.com/media/gov-greg-abbott-biden-administration-spur-more-border-crossings,0.0,0.0,1.0,0.0,0.0
