source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Bloomberg,Trump Fails to Persuade Judge to Throw Out Jan 6. Civil Suit,Former president Donald Trump failed to persuade a judge to throw out a civil lawsuit brought by Capitol Police officers over injuries they suffered during the Jan. 6 Capitol riot.,Sabrina Willmer,2023-01-27 00:15:48+00:00,https://www.bloomberg.com/news/articles/2023-01-27/trump-fails-to-persuade-judge-to-throw-out-jan-6-civil-suit,-1.0,0.259,0.741,0.0,-0.4215
Breitbart News,Survey: Donald Trump Maintains Double-Digit Lead in 2024 Primary,"Former President Donald Trump is continuing to maintain a sizable lead in a hypothetical 2024 Republican primary race, the latest survey from Morning Consult found.","Hannah Bleau, Hannah Bleau",2023-01-25 17:31:51+00:00,https://www.breitbart.com/politics/2023/01/25/survey-trump-maintains-double-digit-lead-2024-primary/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Donald Trump Boasts Double-Digit Lead in Utah,"Former President Donald Trump has a double-digit lead in the hypothetical 2024 Republican primary race in Utah, an OH Predictive Insights survey released this week found.","Hannah Bleau, Hannah Bleau",2023-01-24 18:10:59+00:00,https://www.breitbart.com/politics/2023/01/24/poll-donald-trump-boasts-double-digit-lead-utah/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Trump Towers over Potential GOP Primary Opponents with 35-Point Lead,"Former President Donald Trump holds a whopping 35-point lead over the rest of the potential 2024 Republican primary field, according to a poll.","Nick Gilbertson, Nick Gilbertson",2023-01-25 23:10:52+00:00,https://www.breitbart.com/2024-election/2023/01/25/poll-trump-towers-over-potential-gop-primary-field-with-35-point-lead/,0.0,0.0,1.0,0.0,0.0
Business Insider,Ron DeSantis has a 12-point lead over Donald Trump in a potential 2024 New Hampshire primary matchup: poll,"In the UNH poll, a little under half (46%) of GOP voters felt Trump should run for president again, while roughly 50% thought he should forgo a bid.",insider@insider.com (John L. Dorman),2023-01-28 17:29:39+00:00,https://www.businessinsider.com/desantis-leads-trump-new-hampshire-2024-republican-presidential-primary-poll-2023-1,0.0,0.0,1.0,0.0,0.0
Fox News,"Historian argues Liz Cheney is a leader similar to Lincoln, says her losing election is a sign of 'courage'",Presidential historian Jon Meacham compared Rep. Liz Cheney to President Abraham Lincoln on PBS and said she demonstrated selflessness in her work on the Jan. 6 Committee.,Joe Silverstein,2023-01-27 03:34:13+00:00,https://www.foxnews.com/media/historian-argues-liz-cheney-leader-similar-lincoln-says-losing-election-sign-courage,-1.0,0.299,0.517,0.184,-0.25
Fox News,Making good on pledges,"Reps. Adam Schiff, Eric Swalwell, and Ilhan Omar, who were stripped of their committee assignments by House Speaker Kevin McCarthy.",Chad Pergram,2023-01-28 20:01:43+00:00,https://www.foxnews.com/politics/making-good-pledges,1.0,0.0,0.408,0.592,0.4404
MSNBC,House Republicans create two new ways to waste everyone’s time,Republicans will investigate the lab leak origin theory of Covid and whether the FBI has targeted conservatives in two subcommittees that will lead nowhere.,Hayes Brown,2023-01-26 11:00:00+00:00,https://www.msnbc.com/opinion/msnbc-opinion/house-gop-subcommittees-covid-doj-waste-time-rcna67432,-1.0,0.235,0.588,0.176,-0.1779
MSNBC,Elaine Chao has had enough of Donald Trump’s racist taunts,"Donald Trump has repeatedly used racism to taunt his former cabinet secretary, Elaine Chao. She's tired of it. Will other Republicans side with her or not?",Steve Benen,2023-01-26 13:00:21+00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/elaine-chao-enough-donald-trumps-racist-taunts-rcna67587,-1.0,0.4,0.6,0.0,-0.6124
NBC News,"McCarthy names members of new 'weaponization' and Covid committees, blocks Schiff and Swalwell from Intel panel",Speaker Kevin McCarthy filled out the GOP rosters of newly created committees charged with probing the politicization of government and the origins of Covid.,Scott Wong,2023-01-25 00:53:05+00:00,https://www.nbcnews.com/politics/congress/mccarthy-names-gop-members-new-weaponization-covid-committees-rcna67333,-1.0,0.147,0.853,0.0,-0.2263
