source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Associated Press,GOP-controlled House passes Youngkin tax cut agenda,The Republican-controlled Virginia House of Delegates has signed off on a slate of business and personal income tax-reduction proposals from GOP Gov. Glenn Youngkin. The measures would increase the standard deduction and reduce the rate on the top income tax…,AP,2023-01-24 23:10:39+00:00,https://apnews.com/67acc5b05ab3cebed3c9d5e54069f63d,-1.0,0.259,0.741,0.0,-0.2732
Associated Press,School board: Superintendent of Virginia school district where 6-year-old boy shot and wounded teacher to leave Feb. 1,School board: Superintendent of Virginia school district where 6-year-old boy shot and wounded teacher to leave Feb. 1.,AP,2023-01-25 23:48:13+00:00,https://apnews.com/dadcfbf460b99097183e4525de7338ee,-1.0,0.091,0.909,0.0,-0.0516
Associated Press,AG: Ex-parole board chair violated law; too late for charges,Virginia Attorney General Jason Miyares says a former state parole board chair violated state policy and law in her handling of cases at the start of the coronavirus pandemic. Miyares said Wednesday at a news conference that Adrianne Bennett could…,By SARAH RANKIN - Associated Press,2023-01-25 22:12:15+00:00,https://apnews.com/1bfe09ff2869f0999a7add8d4199d140,-1.0,0.478,0.522,0.0,-0.6705
Associated Press,Virginia Senate panel OKs gun bills after campus shootings,"A Democrat-led Virginia Senate panel is advancing a range of gun control bills, including legislation meant to address recent campus shootings at the University of Virginia and a Newport News elementary school. The Senate Judiciary Committee signed off Monday…",By SARAH RANKIN - Associated Press,2023-01-23 22:23:16+00:00,https://apnews.com/56b05d0bb43ecf752e4bd50d7ec41534,-1.0,0.255,0.745,0.0,-0.34
Associated Press,Lawmakers shelve bills cutting unemployment appeals times,Virginia lawmakers have shelved a pair of bills that would have given unemployment claimants half as much time to file an appeal with a state agency still struggling with some pandemic-related cases. A Senate panel on Monday voted unanimously to…,By SARAH RANKIN - Associated Press,2023-01-30 23:18:31+00:00,https://apnews.com/c1a9f01b407a6ce662f093a4c6f5aeb8,-1.0,0.468,0.532,0.0,-0.5267
Associated Press,"Pandemic, culture wars revive 'school choice' policy push",Several years of pandemic restrictions and curriculum battles have emboldened longtime advocates of funneling public funds to private and religious schools in statehouses throughout the country. Republicans and parents’ rights activists are pushing voucher-st…,By SAM METZ and HEATHER HOLLINGSWORTH - Associated Press,2023-01-27 13:04:11+00:00,https://apnews.com/091e6094fcea2852ec279fedf11759d8,-1.0,0.3,0.5,0.2,-0.296
Associated Press,Virginia Democrats defeat bills limiting abortion access,A Democrat-led Virginia Senate panel has defeated several bills that would have restricted abortion access in the state. Among them was a measure that was a priority for Republican Gov. Glenn Youngkin. The Senate Committee on Education and Health voted…,By SARAH RANKIN - Associated Press,2023-01-26 13:35:55+00:00,https://apnews.com/42791ab80e24a3c6944819ac820273a6,-1.0,0.333,0.667,0.0,-0.4588
Associated Press,Lawyer: Virginia school administrators were warned three times in the hours before a 6-year-old shot his teacher,Lawyer: Virginia school administrators were warned three times in the hours before a 6-year-old shot his teacher.,AP,2023-01-25 16:12:36+00:00,https://apnews.com/307801861d0c10b28eaafc0e507035a2,-1.0,0.174,0.826,0.0,-0.2732
Associated Press,Man imprisoned for more than 20 years for 1991 murder of woman visiting Hawaii released because of new evidence,Man imprisoned for more than 20 years for 1991 murder of woman visiting Hawaii released because of new evidence.,AP,2023-01-25 02:49:40+00:00,https://apnews.com/323d7a831c26e6651811e72cadab4603,-1.0,0.435,0.565,0.0,-0.8271
Associated Press,Lawmakers shelve bills cutting unemployment appeals times,Virginia lawmakers have shelved a pair of bills that would have given unemployment claimants half as much time to file an appeal with a state agency still struggling with some pandemic-related cases. A Senate panel on Monday voted unanimously to…,By SARAH RANKIN - Associated Press,2023-01-30 22:58:30+00:00,https://apnews.com/c1a9f01b407a6ce662f093a4c6f5aeb8,-1.0,0.468,0.532,0.0,-0.5267
