source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,"Senators on intel panel demand to see Biden, Trump docs -- in rare bipartisan outrage",Senate Intelligence Committee members threatened to grind the chamber's business to a halt unless they get access to classified documents seized from Biden and Trump,"Trish Turner, Allison Pecorin",2023-01-26 01:03:58+00:00,https://abcnews.go.com/Politics/senators-intel-committee-demand-biden-trump-docs-rare/story?id=96675201,-1.0,0.348,0.652,0.0,-0.5859
ABC News,Why would senators not be given access to the Biden and Trump classified documents?,"The administration isn't sharing documents with senators due to concerns about potential for interference with the investigations, a Justice Department official said","Ben Gittleson, Adam Carlson",2023-01-27 02:40:29+00:00,https://abcnews.go.com/Politics/senators-access-biden-trump-classified-documents/story?id=96703432,0.0,0.0,1.0,0.0,0.0
Associated Press,Senators: Officials blocking access to mishandled documents,"Members of the Senate intelligence committee say they should have access to classified documents that were discovered in the homes of President Joe Biden, former President Donald Trump and former Vice President Mike Pence. The senators say Biden’s administrat…",By MARY CLARE JALONICK and NOMAAN MERCHANT - Associated Press,2023-01-26 00:27:00+00:00,https://apnews.com/5f1c4adc1adc451c10a570e18235cac1,-1.0,0.342,0.658,0.0,-0.3818
Bloomberg,LIV Golf Claims Condoleezza Rice Sought to Block Justice Department Probe of PGA,Saudi Arabia-backed LIV Golf said in a court filing that former US Secretary of State Condoleezza Rice tried to influence the Justice Department to not investigate PGA Tour Inc. for possible antitrust violations as a clash between the rivals heated up last ye…,Erik Larson,2023-01-24 20:07:49+00:00,https://www.bloomberg.com/news/articles/2023-01-24/liv-claims-condoleezza-rice-sought-to-block-doj-probe-of-pga,1.0,0.19,0.588,0.222,0.128
Breitbart News,Tom Cotton to Block Biden Nominees over Admin's Classified Document Stonewalling,Sen. Tom Cotton (R-AR) on Wednesday promised to block the confirmation of President Joe Biden's Senate nominees until the administration complies with congressional demands to disclose information regarding Biden's classified documents scandal.,"Wendell Husebø, Wendell Husebø",2023-01-26 15:52:25+00:00,https://www.breitbart.com/politics/2023/01/26/tom-cotton-block-biden-nominees-over-admins-classified-document-stonewalling/,-1.0,0.266,0.734,0.0,-0.4404
Breitbart News,GOP Senators Introduce Plan to End Permanent U.S. Free Trade with China,"Sen. Tom Cotton (R-AR), joined by Sens. Ted Budd (R-NC), Rick Scott (R-FL), and J.D. Vance (R-OH), introduced a plan to end the United States' decades-long, job-killing free trade status with China.","John Binder, John Binder",2023-01-26 23:11:07+00:00,https://www.breitbart.com/politics/2023/01/26/gop-senators-introduce-plan-to-end-permanent-u-s-free-trade-with-china/,1.0,0.0,0.732,0.268,0.5106
Breitbart News,Cotton: 'A Lot of Documents' 'Are Badly Overclassified' and FBI Shouldn't Be 'Enforcement Arm' of Lefty 'Librarians at the National Archives',"On Wednesday’s broadcast of the Fox News Channel’s “America Reports,” Sen. Tom Cotton (R-AR) said there are “a lot of documents that are badly overclassified,” and the FBI shouldn’t have acted as “the enforcement arm of a bunch of left-wing","Ian Hanchett, Ian Hanchett",2023-01-26 10:55:39+00:00,https://www.breitbart.com/clips/2023/01/26/cotton-a-lot-of-documents-are-badly-overclassified-and-fbi-shouldnt-be-enforcement-arm-of-lefty-librarians-at-the-national-archives/,-1.0,0.181,0.819,0.0,-0.4767
Breitbart News,Democrat and Republican Senators Hail Biden Decision to Send Tanks to Ukraine,Both Democrat and Republican senators on Thursday hailed President Joe Biden's decision to send 31 Abrams main battle tanks to Ukraine in the face of decreasing American public backing for indefinite support for Ukraine.,"Kristina Wong, Kristina Wong",2023-01-26 12:48:37+00:00,https://www.breitbart.com/politics/2023/01/26/democrat-and-republican-senators-hail-biden-decision-to-send-tanks-to-ukraine/,1.0,0.0,0.86,0.14,0.0772
Breitbart News,Report: China’s Coronavirus Crisis May Worsen U.S. Drug Shortages,"The U.S. is already facing a shortage of prescription drugs, and industry analysts said this week it could become much worse due to China’s massive coronavirus outbreak, which is both increasing Chinese drug consumption and reducing output from manufacturers.","John Hayward, John Hayward",2023-01-25 03:11:23+00:00,https://www.breitbart.com/asia/2023/01/24/report-chinas-coronavirus-crisis-may-worsen-u-s-drug-shortages/,-1.0,0.6,0.4,0.0,-0.8402
CNN,Senate intelligence chair says 'all things will be on the table' to get access to Biden and Trump's classified documents,Senate Intelligence Committee Chairman Mark Warner and  Vice Chairman Marco Rubio expressed deep disappointment Wednesday over the panel's inability to access the classified documents that have been found in the possession of two presidents -- a sign of bipar…,"Ali Zaslav, Jessica Dean, Nicky Robertson, Morgan Rimmer",2023-01-26 03:13:06+00:00,https://www.cnn.com/2023/01/25/politics/warner-rubio-senate-intelligence-classified-documents/index.html,1.0,0.0,0.78,0.22,0.4767
Fox News,"New Cruz bill ends sales of SPR oil to China, CCP-owned companies - Fox News","<ol><li>New Cruz bill ends sales of SPR oil to China, CCP-owned companies  Fox News
</li><li>Republicans launch newest fight against Biden's oil drawdowns  POLITICO
</li><li>House Democrats blast GOP oil reserve bill as ‘reckless’  The Hill
</li><li>House …",Brianna Herlihy,2023-01-25 19:29:00+00:00,https://www.foxnews.com/politics/new-cruz-bill-ends-sales-spr-oil-china-ccp-owned-companies,0.0,0.0,1.0,0.0,0.0
Fox News,Republican lawmaker calls out TikTok's efforts to lobby Washington: 'Afraid of offending their overlords',"Republican Lawmaker Mike Gallagher told the New York Times that despite TikTok and ByteDance's efforts to lobby Washington, more ""negative information"" keeps coming out.",Hanna Panreck,2023-01-26 16:21:05+00:00,https://www.foxnews.com/media/republican-lawmaker-calls-out-tiktoks-efforts-to-lobby-washington-afraid-of-offending-their-overlords,-1.0,0.266,0.645,0.089,-0.4939
Fox News,Biden's Ukraine incompetence made war far bloodier. It's time to deliver what's needed to defeat Russia,"Biden's Ukraine incompetence made war far bloodier. It's time to deliver what's needed to defeat Russia and sending 31 Abrams tanks is too little, too late.",Tom Cotton,2023-01-27 09:00:32+00:00,https://www.foxnews.com/opinion/bidens-ukraine-incompetence-made-war-far-bloodier-its-time-deliver-whats-needed-defeat-russia,-1.0,0.481,0.519,0.0,-0.8807
NBC News,Senators vent frustration after intel official refuses to discuss Biden and Trump docs,Senators voiced frustration after Director of National Intelligence Avril Haines declined to show them copies of the Trump and Biden classified docs.,Scott Wong and Liz Brown-Kaiser and Frank Thorp V and Kate Santaliz,2023-01-26 01:21:45+00:00,https://www.nbcnews.com/politics/congress/senators-vent-intel-official-blocks-biden-trump-docs-rcna67550,-1.0,0.256,0.744,0.0,-0.4767
NBC News,Debt ceiling fight threatens to deepen divide between GOP and corporate America,Corporate America’s warnings of a financial catastrophe if Congress fails to raise the debt ceiling are falling on deaf ears among former GOP allies.,Shannon Pettypiece,2023-01-24 13:00:00+00:00,https://www.nbcnews.com/politics/congress/debt-ceiling-threatens-deepen-divide-gop-corporate-america-rcna66750,-1.0,0.562,0.438,0.0,-0.7717
Newsweek,I'm a Dem's Chief of Staff and Live With GOP Leadership Staffers. Bipartisanship Is All Around Us | Opinion,"In this age of social media which can foster distrust at a distance, we need to rehumanize Washington to find ways to pass meaningful, bipartisan legislation.",Geo Saba,2023-01-30 13:00:02+00:00,https://www.newsweek.com/im-dems-chief-staff-live-gop-leadership-staffers-bipartisanship-all-around-us-opinion-1777072,0.0,0.0,1.0,0.0,0.0
Newsweek,Why Is the Biden Administration Ignoring Religious Persecution in Nigeria? | Opinion,"The richest, most populous nation in Africa is plagued by the twofold problems of Salafi jihadism and so-called banditry.",Harry Scherer,2023-01-23 12:00:01+00:00,https://www.newsweek.com/why-biden-administration-ignoring-religious-persecution-nigeria-opinion-1775387,-1.0,0.252,0.748,0.0,-0.4019
Newsweek,DeSantis Honored With Same Award as Lincoln Sparks Anger: 'This Is Wrong',The Florida governor's policies on race in education sparked backlash from community members.,Andrew Stanton,2023-01-24 18:21:38+00:00,https://www.newsweek.com/desantis-honored-same-award-lincoln-sparks-anger-1776218,1.0,0.322,0.332,0.346,0.128
USA Today,"Tom Brady's athleisure line, Brady, is now an Amazon storefront—shop shorts, polos and more","Brady Brand, Tom Brady's popular line of athletic apparel, is now available to shop on Amazon. The new storefront is home to shorts, polos and more.",Amanda Tarlton,2023-01-24 15:18:27+00:00,https://www.usatoday.com/story/money/reviewed/2023/01/24/you-can-now-shop-tom-bradys-athleisure-line-brady-brand-amazon/11111019002/,1.0,0.0,0.825,0.175,0.1779
USA Today,Evaluating Packers roster entering 2023 offseason,Breaking down the Packers' roster exiting the 2022 season and entering the 2023 offseason. Includes pending free agents and salary cap information from Ken Ingalls.,Packers Wire,2023-01-23 17:14:13+00:00,https://packerswire.usatoday.com/lists/packers-roster-2023-offseason-free-agents-salary-cap-under-contract-quarterback-aaron-rodgers-jordan-love-offseason-restructure-trade/,0.0,0.0,1.0,0.0,0.0
