source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Sleepy RNC chair race turns into contentious 3-way contest over party's future,"RNC Chair Ronna McDaniel is the favorite in Friday's race, though she faces a challenge from attorney Harmeet Dhillon and a long-shot bid from My Pillow CEO Mike Lindell","Tal Axelrod, Brittany Shepherd",2023-01-26 19:47:05+00:00,https://abcnews.go.com/Politics/sleepy-rnc-chair-race-turns-contentious-3-contest/story?id=96609650,-1.0,0.196,0.804,0.0,-0.296
BBC News,M&Ms replacing spokescandies with comedian Maya Rudolph,"The company said it has put a 'pause' on the mascots after a rebrand ""broke the internet"".",https://www.facebook.com/bbcnews,2023-01-23 20:54:59+00:00,https://www.bbc.co.uk/news/world-us-canada-64380510,1.0,0.0,0.658,0.342,0.3818
Breitbart News,Exclusive: Kansas AG Kris Kobach Demands Answers from National Association of Attorneys General on ESG Investment,Kansas Attorney General Kris Kobach (R) is demanding answers from the National Association of Attorneys General regarding alleged involvement in taxpayer-funded ESG investments.,"Breccan F. Thies, Breccan F. Thies",2023-01-26 17:00:27+00:00,https://www.breitbart.com/politics/2023/01/26/exclusive-kansas-ag-kris-kobach-demands-answers-national-association-attorneys-general-esg-investment/,1.0,0.0,0.889,0.111,0.128
Breitbart News,Whitlock on Memphis PD Video of Tyre Nichols Beating: 'It Looked Like What Young Black Men Do When They're Supervised by a Single Black Woman',"During an appearance on FNC's ""Tucker Carlson Tonight,"" Jason Whitlock, host of the ""Fearless"" podcast, said the actions of the five Memphis Police Officers charged with the murder of Tyre Nichols were a reflection of the breakdown of the family. | Clips","Jeff Poor, Jeff Poor",2023-01-29 03:34:37+00:00,https://www.breitbart.com/clips/2023/01/28/whitlock-on-memphis-pd-video-of-tyre-nichols-beating-it-looked-like-what-young-black-men-do-when-theyre-supervised-by-a-single-black-woman/,-1.0,0.122,0.776,0.102,-0.128
Breitbart News,"Twitter Restores Renaud Camus, French Novelist Who Coined 'Great Replacement' Term","French novelist and ""Great Replacement"" writer Renaud Camus said he'd been suspended for writing a joke at the expense of white people.","Chris Tomlinson, Chris Tomlinson",2023-01-27 09:44:25+00:00,https://www.breitbart.com/europe/2023/01/27/twitter-restores-renaud-camus-french-novelist-who-coined-great-replacement-term/,1.0,0.0,0.588,0.412,0.743
Business Insider,Tucker Carlson bizarrely suggested that the US should send an armed force to 'liberate' Canada from Justin Trudeau,"Fox News host Tucker Carlson compared Justin Trudeau to Fidel Castro and said he was ""completely in favor of a Bay of Pigs operation"" in Canada.",ashoaib@insider.com (Alia Shoaib),2023-01-29 16:36:13+00:00,https://www.businessinsider.com/tucker-carlson-us-armed-force-liberate-canada-2023-1,0.0,0.0,1.0,0.0,0.0
Business Insider,Tucker Carlson does a victory lap after M&M's cancels its 'spokescandies' following conservative backlash over the green one's shoes,"The Fox News host responded Monday evening to the shelving of M&M's spokescandies, recapping previous coverage and criticizing reactions to the news.",cpanella@insider.com (Chris Panella),2023-01-24 17:17:38+00:00,https://www.businessinsider.com/tucker-carlson-segment-canceled-mms-spokescandies-conservatives-backlash-2023-1,-1.0,0.137,0.863,0.0,-0.2263
Business Insider,M&M's says its killing its 'spokescandies' after conservatives were outraged that the green one didn't wear go-go boots anymore,"The chocolate brand announced an ""indefinite pause from the spokecandies"" Monday morning, citing controversy over the candies' changing appearances.",cpanella@insider.com (Chris Panella),2023-01-23 16:31:54+00:00,https://www.businessinsider.com/mms-spokescandies-indefinite-pause-after-outrage-replacing-with-maya-rudolph-2023-1,-1.0,0.418,0.582,0.0,-0.836
CBS News,"M&M's putting spokescandies on ""indefinite pause""","""America, let's talk,"" M&M's said in a statement Monday.",Caitlin O'Kane,2023-01-23 17:34:14+00:00,https://www.cbsnews.com/news/mms-spokescandies-indefinite-pause-changes-green-mm-criticized-maya-rudolph-spokesperson/,0.0,0.0,1.0,0.0,0.0
CNN,How M&M's is making the most of its spokescandies controversy,"Over the past year, M&M's has been the subject of Fox News tirades and criticism from a small segment of fans — first for changing the Green M&M's footwear and more recently featuring female M&M characters on its packaging for International Women's Day.",Danielle Wiener-Bronner,2023-01-25 18:22:47+00:00,https://www.cnn.com/2023/01/25/business/m-and-ms-controversy-marketing/index.html,0.0,0.0,1.0,0.0,0.0
Fortune,M&M’s taking ‘an indefinite pause’ from their iconic spokescandies,"The mascots’ appearances were tweaked in 2022 to give them “a fresh, modern look.”",Chloe Taylor,2023-01-24 12:56:39+00:00,https://fortune.com/2023/01/24/mandms-taking-indefinite-pause-iconic-spokescandies-updates-characters-broke-internet/,0.0,0.0,1.0,0.0,0.0
Fortune,Elon Musk says he’s sorry for his tweet about the attack on Paul Pelosi after bodycam footage released: ‘I apologize’,Calls for Musk to apologize grew louder following the release of bodycam footage on Friday showing the October attack on Paul Pelosi.,Steve Mollman,2023-01-29 16:11:57+00:00,https://fortune.com/2023/01/29/elon-musk-twitter-apology-paul-pelosi-attack-bodycam-footage/,-1.0,0.278,0.633,0.089,-0.4588
Fox News,Biden ignores shouted questions on Pence document disclosures - Fox News,"<ol><li>Biden ignores shouted questions on Pence document disclosures  Fox News
</li><li>Rep. Comer reacts to National Archives blowing off Biden documents request: 'Very disappointing'  Fox News
</li><li>TUCKER CARLSON: Hunter Biden email may point to core…",Chris Pandolfo,2023-01-25 18:06:00+00:00,https://www.foxnews.com/politics/biden-ignores-shouted-questions-pence-document-disclosures,-1.0,0.208,0.792,0.0,-0.2732
Fox News,"TUCKER CARLSON: If you really want to understand how powerful Big Pharma is, consider this","Fox News host Tucker Carlson exposes Pfizer's alleged manipulation of the COVID-19 virus as many suffer from the pandemic on ""Tucker Carlson Tonight.""",Tucker Carlson,2023-01-27 04:44:44+00:00,https://www.foxnews.com/opinion/tucker-carlson-you-really-want-understand-how-powerful-big-pharma-is-consider-this,1.0,0.0,0.632,0.368,0.5657
Fox News,TUCKER CARLSON: A look into the strange circumstances around Jeffrey Epstein's death,"Fox News host Tucker Carlson analyzes the real cause of Jeffrey Epstein's death despite officials labeling it as a suicide on ""Tucker Carlson Tonight.""",Tucker Carlson,2023-01-26 03:00:17+00:00,https://www.foxnews.com/opinion/tucker-carlson-look-strange-circumstances-jeffrey-epsteins-death,-1.0,0.449,0.551,0.0,-0.6908
