source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,"Residents' anger, political fallout over federal response to Ohio train derailment",East Palestine residents are angry and the Biden administration is taking political heat over what's being called a delayed over response to the Ohio train derailment.,Isabella Murray,2023-02-17 21:21:05+00:00,https://abcnews.go.com/Politics/residents-anger-political-fallout-federal-response-ohio-train/story?id=97260018,-1.0,0.316,0.684,0.0,-0.5719
ABC News,FAA head defends safety of US air travel despite close calls,The head of the Federal Aviation Administration is defending the safety of air travel as he answers questions about recent close calls between planes,DAVID KOENIG AP Airlines Writer,2023-02-15 16:20:52+00:00,https://abcnews.go.com/Politics/wireStory/faa-head-defends-safety-us-air-travel-despite-97221777,1.0,0.0,0.763,0.237,0.4215
ABC News,GOP launches probe into COVID origins with letter to Fauci,House Republicans have kicked off an investigation into the origins of COVID-19 by issuing a series of letters to current and former Biden administration officials for documents and testimony,FARNOUSH AMIRI and NOMAAN MERCHANT Associated Press,2023-02-13 23:37:55+00:00,https://abcnews.go.com/Politics/wireStory/gop-launches-probe-covid-origins-letter-fauci-97105638,0.0,0.0,1.0,0.0,0.0
ABC News,"Things to know about Nikki Haley, GOP presidential hopeful",Republican Nikki Haley has joined the 2024 race for president,The Associated Press,2023-02-15 18:46:13+00:00,https://abcnews.go.com/Politics/wireStory/things-nikki-haley-gop-presidential-hopeful-97227115,1.0,0.0,0.645,0.355,0.5106
ABC News,"Haley announces presidential campaign, challenging Trump","Nikki Haley, the former South Carolina governor and United Nations ambassador, announced her candidacy for president on Tuesday",MEG KINNARD Associated Press,2023-02-14 12:58:40+00:00,https://abcnews.go.com/Politics/wireStory/haley-announces-presidential-campaign-challenging-trump-97168050,1.0,0.0,0.758,0.242,0.1531
ABC News,"Haley announces presidential campaign, challenging Trump","Nikki Haley, the former South Carolina governor and United Nations ambassador, announced her candidacy for president on Tuesday",MEG KINNARD Associated Press,2023-02-14 12:38:03+00:00,https://abcnews.go.com/Politics/wireStory/haley-announces-presidential-campaign-challenging-trump-97168239,1.0,0.0,0.758,0.242,0.1531
ABC News,"Haley announces presidential campaign, challenging Trump","Nikki Haley, the former South Carolina governor and United Nations ambassador, announced her candidacy for president on Tuesday",MEG KINNARD Associated Press,2023-02-14 13:00:40+00:00,https://abcnews.go.com/Politics/wireStory/haley-announces-presidential-campaign-challenging-trump-97168238,1.0,0.0,0.758,0.242,0.1531
ABC News,Trump absent as Iowa 2024 GOP caucus train begins to roll,"After a slow start, Republican presidential prospects are streaming into Iowa, the leadoff presidential caucus state",THOMAS BEAUMONT Associated Press,2023-02-20 06:06:00+00:00,https://abcnews.go.com/Politics/wireStory/trump-absent-iowa-2024-gop-caucus-train-begins-97327397,0.0,0.0,1.0,0.0,0.0
ABC News,IRS nominee faces herculean challenge of modernizing agency,A familiar face is positioned to take on the monumental task of rebuilding the understaffed and underappreciated IRS,FATIMA HUSSEIN Associated Press,2023-02-14 16:10:03+00:00,https://abcnews.go.com/Politics/wireStory/irs-nominee-faces-herculean-challenge-modernizing-agency-97189807,1.0,0.0,0.822,0.178,0.0772
ABC News,Haley faces 'high-wire act' in 2024 bid against Trump,Few have navigated the turbulent politics of the Trump era like Nikki Haley,MEG KINNARD and STEVE PEOPLES Associated Press,2023-02-13 05:16:14+00:00,https://abcnews.go.com/Politics/wireStory/haley-faces-high-wire-act-2024-bid-trump-97073396,0.0,0.0,1.0,0.0,0.0
ABC News,"Nikki Haley announces run for president, challenging Trump","Nikki Haley, the former South Carolina governor and United Nations ambassador, announced her candidacy for president on Tuesday",MEG KINNARD Associated Press,2023-02-14 16:55:56+00:00,https://abcnews.go.com/Politics/wireStory/haley-announces-presidential-campaign-challenging-trump-97168240,1.0,0.0,0.789,0.211,0.1531
