source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Breitbart News,Exclusive: Rep. Harriet Hageman Endorses Donald Trump for President in 2024,"Rep. Harriet Hageman (R-WY) is endorsing former President Donald Trump in his bid to return to the White House in 2024, Breitbart News has learned exclusively.","Matthew Boyle, Matthew Boyle",2023-02-15 08:00:26+00:00,https://www.breitbart.com/politics/2023/02/15/rep-harriet-hageman-endorses-donald-trump-president-2024/,1.0,0.0,0.642,0.358,0.4404
Breitbart News,Polls: Donald Trump Leads Potential Primary Opponents by Double-Digits,Former President Donald J. Trump leads the rest of the potential 2024 Republican Party primary field by double-digits in a pair of polls published Tuesday.,"Nick Gilbertson, Nick Gilbertson",2023-02-14 18:13:53+00:00,https://www.breitbart.com/politics/2023/02/14/polls-donald-trump-leads-potential-primary-opponents-double-digits/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Donald Trump Holds Lead over Crowded GOP Primary Field,"Former President Donald Trump leads a potentially crowded Republican primary field by six points, according to a national poll.","Nick Gilbertson, Nick Gilbertson",2023-02-16 22:30:25+00:00,https://www.breitbart.com/politics/2023/02/16/poll-donald-trump-holds-lead-over-crowded-gop-primary-field/,0.0,0.0,1.0,0.0,0.0
Business Insider,MTG dismisses newly announced presidential candidate Nikki Haley as simply George Bush 'in heels',"Marjorie Taylor Greene, a Trump loyalist, was quick to try and puncture Nikki Haley's claims to be a fresh face for the Republican Party.",insider@insider.com (Mia Jankowicz),2023-02-16 13:39:00+00:00,https://www.businessinsider.com/mtg-says-presidential-hopeful-nikki-haley-bush-in-heels-trump-2023-2,0.0,0.0,1.0,0.0,0.0
CNN,Here are the Republicans considering 2024 presidential runs,Here's a look at who's in and who is considering a 2024 run for the Republican nomination.,Eric Bradner,2023-02-14 18:51:01+00:00,https://www.cnn.com/2023/02/14/politics/2024-republican-presidential-contenders-list/index.html,0.0,0.0,1.0,0.0,0.0
CNN,"5 things to know for Feb. 17: Biden, Earthquake, Ohio toxic train, Ukraine, Tesla",Here's what else you need to know to Get Up to Speed and On with Your Day.,Alexandra Meeks,2023-02-17 11:58:30+00:00,https://www.cnn.com/2023/02/17/us/five-things-february-17-trnd/index.html,0.0,0.0,1.0,0.0,0.0
Fox News,Georgia Rep. Marjorie Taylor Greene calls Nikki Haley ‘Bush in heels’ as former governor enters 2024 race,"Rep. Marjorie Taylor Green, R-Ga., on Monday slammed 2024 presidential candidate Nikki Haley as ""Bush in heels"" for her more traditional Republican leanings.",Bradford Betz,2023-02-16 02:32:55+00:00,https://www.foxnews.com/politics/georgia-marjorie-taylor-greene-calls-nikki-haley-bush-heels-former-governor-2024,0.0,0.0,1.0,0.0,0.0
Fox News,"Trump tops DeSantis in fresh 2024 GOP presidential primary poll, other potential candidates in single digits",Former President Donald Trump leads a field of actual and potential Republican presidential contenders in a new national poll looking at the growing but still hypothetical 2024 GOP race,"Paul Steinhauser, Andrew Murray",2023-02-14 21:28:10+00:00,https://www.foxnews.com/politics/trump-tops-desantis-fresh-2024-gop-presidential-primary-poll-potential-candidates-single-digits,1.0,0.0,0.663,0.337,0.6808
MSNBC,"Wednesday’s Campaign Round-Up, 2.15.23",Today’s installment of campaign-related news items from across the country.,Steve Benen,2023-02-15 17:00:16+00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/wednesdays-campaign-21523-rcna70796,0.0,0.0,1.0,0.0,0.0
NBC News,Haley jumps into W.H. race earlier than her 2024 competition. There’s a benefit to that,"If you’re not Donald Trump or Ron DeSantis in 2024, it helps to be the first true non-frontrunner to get into the race.",Chuck Todd and Mark Murray and Ben Kamisar and Bridget Bowman and Alexandra Marquez,2023-02-15 13:31:59+00:00,https://www.nbcnews.com/meet-the-press/first-read/haley-jumps-wh-race-earlier-others-benefit-rcna70750,1.0,0.0,0.727,0.273,0.4588
NBC News,Nikki Haley becomes 5th GOP woman to run for president,Former South Carolina Gov. Nikki Haley’s decision to run for president makes her the fifth prominent Republican woman to run for the White House.,Bridget Bowman,2023-02-14 20:05:11+00:00,https://www.nbcnews.com/meet-the-press/meetthepressblog/nikki-haley-becomes-5th-gop-woman-run-president-rcna70638,0.0,0.0,1.0,0.0,0.0
Newsweek,Liz Cheney Scolds Marjorie Taylor Greene for Wanting 'National Divorce',"""Secession is unconstitutional,"" Cheney wrote to Greene in a Twitter post.",Jon Jackson,2023-02-20 22:05:38+00:00,https://www.newsweek.com/liz-cheney-scolds-marjorie-taylor-greene-wanting-national-divorce-secession-1782524,0.0,0.0,1.0,0.0,0.0
Newsweek,Marjorie Taylor Greene Slams Nikki Haley as 'Bush in Heels',"Haley, a Republican and former Trump official, announced her candidacy for 2024 on Tuesday.",Kaitlin Lewis,2023-02-16 05:09:50+00:00,https://www.newsweek.com/marjorie-taylor-greene-slams-nikki-haley-bush-heels-1781579,0.0,0.0,1.0,0.0,0.0
Newsweek,Unidentified Objects Downed Over U.S. Could Deliver a Big Win for the GOP,Reports of foreign objects flying over the country are prompting calls from Republicans to rule out defense budget cuts.,Lauren Giella,2023-02-13 16:14:16+00:00,https://www.newsweek.com/unidentified-objects-downed-over-us-could-deliver-big-win-gop-1780868,1.0,0.0,0.703,0.297,0.5859
