source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,"Texas' Abbott uses televised address to target border, crime",Republican Texas Gov. Greg Abbott offered no hints about whether he might run for president in a rare primetime address,PAUL J. WEBER Associated Press,2023-02-17 03:08:11+00:00,https://abcnews.go.com/Politics/wireStory/texas-abbott-televised-address-target-border-crime-97275905,-1.0,0.333,0.667,0.0,-0.5423
ABC News,"Texas' Abbott uses televised address to target border, crime",Republican Texas Gov. Greg Abbott offered no hints about whether he might run for president in a rare primetime address,PAUL J. WEBER Associated Press,2023-02-17 03:08:01+00:00,https://abcnews.go.com/US/wireStory/texas-abbott-televised-address-target-border-crime-97275903,-1.0,0.333,0.667,0.0,-0.5423
ABC News,Texas death row inmate who cut out his eyes seeks clemency,"Attorneys for a mentally ill Texas death row prisoner, along with faith leaders and mental health professionals are working to stop his April 5 execution, saying he'll never be sufficiently competent to be put to death",JUAN A. LOZANO Associated Press,2023-02-18 15:52:52+00:00,https://abcnews.go.com/US/wireStory/texas-death-row-inmate-cut-eyes-seeks-clemency-97308640,-1.0,0.5,0.5,0.0,-0.7184
ABC News,Texas mall shooting started as fight between groups,El Paso police say a shooting at a Texas mall that killed one person and wounded three others began as a confrontation between two groups,The Associated Press,2023-02-16 21:03:04+00:00,https://abcnews.go.com/US/wireStory/texas-mall-shooting-started-fight-groups-97266993,-1.0,0.342,0.658,0.0,-0.3818
ABC News,Super Bowl 2023: Chiefs vs. Eagles live updates,Patrick Mahomes is still pretty good with only one fully functioning ankle,The Associated Press,2023-02-13 02:09:53+00:00,https://abcnews.go.com/US/wireStory/super-bowl-2023-chiefs-eagles-live-updates-97070745,1.0,0.0,0.642,0.358,0.5994
ABC News,Super Bowl 2023: Chiefs vs. Eagles live updates,Patrick Mahomes is still pretty good with only one fully functioning ankle,The Associated Press,2023-02-13 02:10:14+00:00,https://abcnews.go.com/Entertainment/wireStory/super-bowl-2023-chiefs-eagles-live-updates-97070760,1.0,0.0,0.642,0.358,0.5994
Associated Press,"1 killed, 3 hurt in shooting at El Paso, Texas shopping mall","Police in El Paso, Texas, say a one person has been killed and three others have been wounded in a shooting at a shopping mall. El Paso police said hours after Wednesday's shooting that two people had been taken into…",AP,2023-02-16 10:57:44+00:00,https://apnews.com/6b1e5bc1e71c4596827ef0a4007f4b22,-1.0,0.568,0.432,0.0,-0.836
Bloomberg,"Texas Governor Pledges to Prioritize Tax Cuts, Border Security",Abbott’s State of the State Address is his first since winning a third term,Shelly Hagan,2023-02-17 02:29:19+00:00,https://www.bloomberg.com/news/articles/2023-02-17/texas-governor-pledges-to-prioritize-tax-cuts-border-security,1.0,0.208,0.566,0.226,0.0516
Bloomberg,"Your Evening Briefing: US, China Weigh High-Level Meeting in Munich",Get caught up.,Natasha Solo-Lyons,2023-02-13 22:11:50+00:00,https://www.bloomberg.com/news/newsletters/2023-02-13/bloomberg-evening-briefing-us-china-weigh-high-level-meeting-in-munich,0.0,0.0,1.0,0.0,0.0
Bloomberg,Texas Governor Says He Favors College Ban on Transgender Athletes,"Abbott’s remarks are part of a movement among GOP-led states to limit

participation of transgender athletes in sports",Shelly Hagan,2023-02-13 17:42:23+00:00,https://www.bloomberg.com/news/articles/2023-02-13/texas-governor-favors-bans-on-transgender-college-athletes,-1.0,0.286,0.556,0.159,-0.3818
Breitbart News,Governor Greg Abbott Vows to Ban Trans Athletes from Competing in Texas College Sports,Texas Governor Greg Abbott announced his intent to ban males identifying as women from collegiate women's sports at a meeting of the Young America's Foundation in Dallas.,"Dylan Gwinn, Dylan Gwinn",2023-02-15 03:16:40+00:00,https://www.breitbart.com/sports/2023/02/14/governor-greg-abbott-vows-to-ban-trans-athletes-from-competing-in-texas-college-sports/,-1.0,0.265,0.735,0.0,-0.5574
Breitbart News,Polls: Donald Trump Leads Potential Primary Opponents by Double-Digits,Former President Donald J. Trump leads the rest of the potential 2024 Republican Party primary field by double-digits in a pair of polls published Tuesday.,"Nick Gilbertson, Nick Gilbertson",2023-02-14 18:13:53+00:00,https://www.breitbart.com/politics/2023/02/14/polls-donald-trump-leads-potential-primary-opponents-double-digits/,0.0,0.0,1.0,0.0,0.0
CBS News,Ted Cruz recommits to 2024 Senate run,"Cruz tells his supporters on a call that he is focused on his Senate seat ""so we can keep Texas red.""",Caroline Linton,2023-02-14 22:44:55+00:00,https://www.cbsnews.com/news/ted-cruz-2024-senate-reelection-presidential-race/,0.0,0.0,1.0,0.0,0.0
CNN,"Opinion: The US southern border is not a threat, it's an opportunity","Growing up in El Paso, my family often crossed the southern US border to our sister city of Juarez, Mexico. Crossing back and forth was a regular occurrence among the people in our community -- and the familiarity with both sides of the border made me feel li…",Peter Svarzbein,2023-02-13 17:42:18+00:00,https://www.cnn.com/2023/02/13/opinions/southern-border-opportunity-not-threat-svarzbein/index.html,-1.0,0.304,0.446,0.25,-0.1531
CNN,"Gov. DeSantis' conservative takeover of a liberal arts college is silencing diversity, critics say","Sam Sharf enrolled at New College of Florida two years ago because as a trans woman, she wanted to be at a school where she felt safe and accepted.","Nicquel Terry Ellis, CNN",2023-02-15 20:31:37+00:00,https://www.cnn.com/2023/02/15/us/desantis-new-college-inclusion-reaj/index.html,-1.0,0.291,0.709,0.0,-0.4019
CNN,History repeats itself with anti-China land ownership proposals,"New efforts to bar Chinese citizens and others from owning property in Texas and other states echo the treatment of Asian people in the US more than 100 years ago, when Congress barred them from obtaining citizenship and multiple state laws restricted land ow…",Zachary B. Wolf,2023-02-18 05:19:42+00:00,https://www.cnn.com/2023/02/18/politics/chinese-land-law-texas-virginia-what-matters/index.html,0.0,0.0,1.0,0.0,0.0
CNN,Here are the Republicans considering 2024 presidential runs,Here's a look at who's in and who is considering a 2024 run for the Republican nomination.,Eric Bradner,2023-02-14 18:51:01+00:00,https://www.cnn.com/2023/02/14/politics/2024-republican-presidential-contenders-list/index.html,0.0,0.0,1.0,0.0,0.0
CNN,"Another education fight over DEI emerges, this time at a conservative campus in Texas","One of the largest universities in Texas is now reviewing its hiring procedures after one department closely scrutinized candidates over their knowledge of diversity, equity and inclusion, more commonly  known as DEI.","Ashley Killough, Ed Lavandera",2023-02-16 03:32:10+00:00,https://www.cnn.com/2023/02/15/us/texas-education-fight-diversity-equity-inclusion/index.html,-1.0,0.245,0.755,0.0,-0.3818
Fox News,"Texas Gov. Greg Abbott highlights immigration measures, state's economy in primetime address","Gov. Greg Abbott delivered a primetime address on Thursday night in San Marcos, Texas. Abbott highlighted the state's hard-line immigration measures and humming economy.",Associated Press,2023-02-17 11:38:21+00:00,https://www.foxnews.com/politics/texas-gov-greg-abbott-highlights-immigration-measures-states-economy-primetime-address,0.0,0.0,1.0,0.0,0.0
Fox News,George P. Bush scolds Biden over border crisis: He's creating an unconstitutional asylum approach,"George P. Bush, former Texas land commissioner, weighs in on President Biden's immigration policy amid the border crisis on ""One Nation with Brian Kilmeade.""",Fox News Staff,2023-02-19 14:00:43+00:00,https://www.foxnews.com/media/george-p-bush-scolds-biden-border-crisis-creating-unconstitutional-asylum-approach,-1.0,0.268,0.588,0.144,-0.4404
