source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Virginia competes with Maryland to land new FBI headquarters,"Virginia’s political leaders are making their case for moving the FBI headquarters to the state, arguing that the federal government would be wise to follow the steps of Amazon and other corporate leaders that have come to the commonwealth",MATTHEW BARAKAT Associated Press,2023-02-15 18:05:56+00:00,https://abcnews.go.com/Politics/wireStory/virginia-competes-maryland-land-new-fbi-headquarters-97225518,0.0,0.0,1.0,0.0,0.0
ABC News,White House criticizes Youngkin over menstrual tracking bill,The White House has rebuked Virginia Gov. Glenn Youngkin for supporting state lawmakers’ rejection of a bill that that would have prohibited police from issuing search warrants for digitized data about women’s menstrual cycles,The Associated Press,2023-02-18 21:03:03+00:00,https://abcnews.go.com/Politics/wireStory/white-house-criticizes-youngkin-menstrual-tracking-bill-97312572,-1.0,0.286,0.714,0.0,-0.34
ABC News,White House criticizes Youngkin over menstrual tracking bill,The White House has rebuked Virginia Gov. Glenn Youngkin for supporting state lawmakers’ rejection of a bill that that would have prohibited police from issuing search warrants for digitized data about women’s menstrual cycles,The Associated Press,2023-02-18 21:02:53+00:00,https://abcnews.go.com/US/wireStory/white-house-criticizes-youngkin-menstrual-tracking-bill-97312571,-1.0,0.286,0.714,0.0,-0.34
ABC News,Town can't refuse Amazon offer despite Duvall opposition,Actor Robert Duvall was one of more than 100 speakers at a northern Virginia town’s council meeting opposing a proposed $550 million data center from Amazon,MATTHEW BARAKAT Associated Press,2023-02-15 22:21:56+00:00,https://abcnews.go.com/US/wireStory/town-refuse-amazon-offer-despite-duvall-opposition-97234098,1.0,0.161,0.638,0.201,0.0951
ABC News,Virginia lawmakers again unlikely to set up marijuana sales,"In 2021, Virginia became the first Southern state to legalize marijuana, adopting a policy change that allowed adults to possess and cultivate the drug",DENISE LAVOIE and SARAH RANKIN Associated Press,2023-02-15 00:04:32+00:00,https://abcnews.go.com/US/wireStory/virginia-lawmakers-set-marijuana-sales-97205945,0.0,0.0,1.0,0.0,0.0
ABC News,Town can't refuse Amazon offer despite Duvall opposition,Actor Robert Duvall was one of more than 100 speakers at a northern Virginia town’s council meeting opposing a proposed $550 million data center from Amazon,MATTHEW BARAKAT Associated Press,2023-02-15 21:48:49+00:00,https://abcnews.go.com/Entertainment/wireStory/town-refuse-amazon-offer-despite-duvall-opposition-97234120,1.0,0.161,0.638,0.201,0.0951
ABC News,Town can't refuse Amazon offer despite Duvall opposition,Actor Robert Duvall was one of more than 100 speakers at a northern Virginia town’s council meeting opposing a proposed $550 million data center from Amazon,MATTHEW BARAKAT Associated Press,2023-02-15 21:48:56+00:00,https://abcnews.go.com/Business/wireStory/town-refuse-amazon-offer-despite-duvall-opposition-97234189,1.0,0.161,0.638,0.201,0.0951
ABC News,Virginia lawmakers again unlikely to set up marijuana sales,"In 2021, Virginia became the first Southern state to legalize marijuana, adopting a policy change that allowed adults to possess and cultivate the drug",DENISE LAVOIE and SARAH RANKIN Associated Press,2023-02-15 00:05:41+00:00,https://abcnews.go.com/Business/wireStory/virginia-lawmakers-set-marijuana-sales-97205946,0.0,0.0,1.0,0.0,0.0
Associated Press,Youngkin administration looking for new health commissioner,"A top Virginia Department of Health official has been tapped to lead agency operations for now, after Senate Democrats effectively ousted the former health commissioner. Gov. Glenn Youngkin’s administration has asked chief operating officer R. Christopher Lin…",AP,2023-02-13 23:03:24+00:00,https://apnews.com/6a9a57cfe15521af463350d93926ca1e,0.0,0.0,1.0,0.0,0.0
Associated Press,Panel quashes bill allowing murder charges for drug dealers,Virginia Senate Democrats have defeated legislation for a second time this session that would have allowed prosecutors to charge drug dealers with second-degree murder if a user dies of an overdose. The Richmond Times-Dispatch reports Monday’s vote in the Sen…,Richmond Times-Dispatch,2023-02-13 20:03:52+00:00,https://apnews.com/a36833a7bd74ec4182872ff80da5641d,-1.0,0.531,0.469,0.0,-0.7783
Associated Press,Virginia competes with Maryland to land new FBI headquarters,"Virginia’s political leaders are making their case for moving the FBI headquarters to the state, arguing that the federal government would be wise to follow the steps of Amazon and other corporate leaders that have come to the commonwealth. Gov.…",By MATTHEW BARAKAT - Associated Press,2023-02-15 17:51:31+00:00,https://apnews.com/40ad6b497c95b41985d2b1ab3e341fe8,0.0,0.0,1.0,0.0,0.0
Associated Press,Town can't refuse Amazon offer despite Duvall opposition,Actor Robert Duvall was one of more than 100 speakers at a northern Virginia town’s council meeting opposing a proposed $550 million data center from Amazon. The Town of Warrenton voted 4-3 early Wednesday morning to approve a special use…,By MATTHEW BARAKAT - Associated Press,2023-02-15 21:44:04+00:00,https://apnews.com/8c8e8f9fd79251ad2c43ad2565d68ff6,1.0,0.161,0.638,0.201,0.0951
Associated Press,Virginia lawmakers again unlikely to set up marijuana sales,"In 2021, Virginia became the first Southern state to legalize marijuana, adopting a policy change that allowed adults to possess and cultivate the drug. But lawmakers didn’t fully enact a framework for recreational retail sales. Partisan gridlock thwarted any…",By DENISE LAVOIE and SARAH RANKIN - Associated Press,2023-02-14 23:49:53+00:00,https://apnews.com/6656206004fe293d375cd1f922e63187,0.0,0.0,1.0,0.0,0.0
Associated Press,Ford to build $3.5B electric vehicle battery plant in Mich.,"Ford Motor Co. plans to build a $3.5 billion electric vehicle battery plant about 100 miles west of Detroit that would employ about 2,500 people. The plant was revealed Monday at a meeting of the Michigan Strategic Fund, which approved…",By TOM KRISHER and JOEY CAPELLETTI - Associated Press,2023-02-13 18:58:57+00:00,https://apnews.com/e75de5b389687e7a3bbc248e83e23ac0,0.0,0.0,1.0,0.0,0.0
Bloomberg,"China to Scrutinize Ford F&US, CATL Battery Deal to Ensure Key Tech Not Shared","China will scrutinize Ford Motor Co.’s recent agreement with Contemporary Amperex Technology Co. Ltd. to ensure the Chinese battery giant’s core technology isn’t handed over to the US carmaker, people familiar with the matter said. The move is another sign of…",Bloomberg News,2023-02-16 14:48:40+00:00,https://www.bloomberg.com/news/articles/2023-02-16/china-to-scrutinize-ford-f-us-catl-battery-deal-to-ensure-key-tech-not-shared,1.0,0.139,0.683,0.178,0.1441
Breitbart News,"Ford, Chinese Firm Plan $3.5B Electric Vehicle Battery Plant in Michigan","Ford Motor Company and China's Contemporary Amperex Technology Co. (CATL) are planning a $3.5 billion electric vehicle plant in Marshall, Michigan.","John Binder, John Binder",2023-02-15 02:38:05+00:00,https://www.breitbart.com/politics/2023/02/14/ford-chinese-firm-plan-3-5b-electric-vehicle-battery-plant-in-michigan/,0.0,0.0,1.0,0.0,0.0
Breitbart News,Republicans Slam Ford's Plans to Build a Battery Plant in Michigan with Help from a Chinese Company,Republicans slammed Ford Motor Co.'s plans to invest $3.5 billion to build a battery plant in Michigan with help from a Chinese firm.,"Kristina Wong, Kristina Wong",2023-02-15 22:43:22+00:00,https://www.breitbart.com/politics/2023/02/15/republicans-slam-fords-plans-to-build-a-battery-plant-in-michigan-with-help-from-a-chinese-company/,1.0,0.182,0.629,0.189,0.0258
Breitbart News,"China-Based Firm, Partnering with Ford on U.S. Plant, Linked to Front Group for Chinese Communist Party Spies","A China-based company, partnering with Ford Motor Company to operate an electric vehicle battery plant in Marshall, Michigan, is linked to a group that the United States federal government considers a front for Chinese Communist Party (CCP) spies.","John Binder, John Binder",2023-02-16 00:08:12+00:00,https://www.breitbart.com/politics/2023/02/15/china-based-firm-partnering-with-ford-on-u-s-plant-linked-to-front-group-for-chinese-communist-party-spies/,1.0,0.0,0.816,0.184,0.4019
