source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,FBI searches Mike Pence's Indiana home in documents probe,The FBI is conducting a consensual search of former Vice President Mike Pence's home in Indiana Friday.,"Katherine Faulders, Luke Barr",2023-02-10 16:40:50+00:00,https://abcnews.go.com/Politics/fbi-searches-former-vice-president-mike-pences-indiana/story?id=97031584,0.0,0.0,1.0,0.0,0.0
ABC News,"Record numbers are worse off, a recipe for political discontent: POLL","There is record dissatisfaction with Biden and Trump ahead of the 2024 election, according to a new poll.",Gary Langer,2023-02-05 05:04:41+00:00,https://abcnews.go.com/Politics/record-numbers-worse-off-recipe-political-discontent-poll/story?id=96884607,-1.0,0.341,0.659,0.0,-0.4767
ABC News,DeSantis responds to Trump: 'I don't spend my time trying to smear other Republicans',Trump reshared a social media post insinuating that DeSantis behaved inappropriately around students when he worked as a private school teacher,Hannah Demissie,2023-02-09 00:36:20+00:00,https://abcnews.go.com/Politics/desantis-responds-trump-attack-spend-time-smear-republicans/story?id=96987688,-1.0,0.238,0.762,0.0,-0.3612
ABC News,Mexico rejects any effort to reinstate 'remain in Mexico' policy for asylum-seekers,Mexico is rejecting any effort to reinstate the Trump-era 'remain in Mexico' policy for asylum-seekers.,"Armando Garcia, Quinn Owen",2023-02-07 18:46:11+00:00,https://abcnews.go.com/Politics/mexico-rejects-effort-reinstate-remain-mexico-policy-asylum/story?id=96939554,-1.0,0.314,0.686,0.0,-0.4939
ABC News,NYC truck attacker fights to avoid death penalty over ethnic discrimination claims,"Four days before the penalty phase is scheduled to begin, attorneys for Sayfullo Saipov sought on Thursday to strike the government's decision to seek the death penalty.",Aaron Katersky,2023-02-09 20:23:45+00:00,https://abcnews.go.com/US/nyc-truck-terrorist-sayfullo-saipov-fights-avoid-death/story?id=97014016,-1.0,0.756,0.244,0.0,-0.9382
ABC News,"Biden Super Bowl interview appears off after back-and-forth between Fox, White House","A White House spokesperson said Fox's statement that the interview with President Biden was back on was ""inaccurate.""","Libby Cathey, Molly Nagle, Justin Gomez",2023-02-11 17:04:14+00:00,https://abcnews.go.com/Politics/biden-super-bowl-interview-appears-off-after-back/story?id=97037040,1.0,0.0,0.672,0.328,0.5994
ABC News,"Texas Gov. Greg Abbott says diversity efforts 'illegal,' state agencies should stop","The memo, from Texas Gov. Greg Abbott's office, said diversity efforts in hiring ""proactively encourage discrimination.""",Max Zahn,2023-02-10 17:06:36+00:00,https://abcnews.go.com/US/texas-gov-greg-abbott-calls-diversity-efforts-illegal/story?id=97003219,-1.0,0.392,0.608,0.0,-0.7003
ABC News,Biden stakes political future on uncertain ground: ANALYSIS,"In his State of the Union address, President Joe Biden was staking his political future on uncertain ground: ANALYSIS",Rick Klein,2023-02-08 04:04:58+00:00,https://abcnews.go.com/Politics/biden-stakes-political-future-uncertain-ground-analysis/story?id=96848448,-1.0,0.268,0.732,0.0,-0.296
ABC News,Buttigieg defends 'extraordinary' economy as polling suggests significant discontent,A new survey found that four in 10 Americans feel worse off financially.,Justin Gomez,2023-02-05 17:19:00+00:00,https://abcnews.go.com/Politics/buttigieg-defends-extraordinary-economy-polling-shows-significant-discontent/story?id=96898186,1.0,0.0,0.795,0.205,0.2023
ABC News,UN nuclear chief underscores importance of Iran talks,The head of the UN nuclear watchdog has underscored the urgency of resuscitating diplomatic efforts to limit Iran’s nuclear program,DANICA KIRKA Associated Press,2023-02-07 20:54:34+00:00,https://abcnews.go.com/International/wireStory/nuclear-chief-underscores-importance-iran-talks-96958906,1.0,0.0,0.706,0.294,0.3612
ABC News,Pope seeks release of Cubans arrests during 2021 protests,Pope Francis special envoy says the pontiff hopes Cuban authorities will release and grant amnesty to people arrested and sentenced following the historic protests that took place in 2021,ANDREA RODRIGUEZ Associated Press,2023-02-09 00:09:22+00:00,https://abcnews.go.com/International/wireStory/pope-seeks-release-cubans-arrests-2021-protests-96991985,-1.0,0.49,0.51,0.0,-0.5859
ABC News,Mystery Yemen drone strike renews questions over US campaign,A January attack in Yemen that killed three suspected members of al-Qaida in the Arabian Peninsula likely was a rare drone strike by the U.S. using a weapon that has been deployed sparingly in the past,AHMED AL-HAJ and JON GAMBRELL Associated Press,2023-02-10 06:08:42+00:00,https://abcnews.go.com/International/wireStory/mystery-yemen-drone-strike-renews-questions-us-campaign-97026249,-1.0,0.176,0.824,0.0,-0.128
ABC News,Cubans respond with zeal to new US migration policy,"Overwhelmed by thousands of Cubans crowding its southern border after making the dangerous trip through Central America and an increase in makeshift boats crossing the Florida Straits, the United States in early January approved a policy change that ma...",ANDREA RODRÍGUEZ Associated Press,2023-02-05 16:35:11+00:00,https://abcnews.go.com/International/wireStory/cubans-respond-zeal-new-us-migration-policy-96905090,0.0,0.0,1.0,0.0,0.0
ABC News,Schools become flashpoint for Republicans eyeing White House,Former President Donald Trump has called for parents to elect and fire school principals,MICHELLE L. PRICE Associated Press,2023-02-11 05:54:26+00:00,https://abcnews.go.com/Politics/wireStory/schools-become-flashpoint-republicans-eyeing-white-house-97051283,0.0,0.0,1.0,0.0,0.0
ABC News,AP source: Trump team turns over items marked as classified,Lawyers for former President Donald Trump have in recent months turned over to federal investigators additional documents with classified markings as well as a laptop belonging to a Trump aide,ERIC TUCKER Associated Press,2023-02-11 01:09:28+00:00,https://abcnews.go.com/Politics/wireStory/ap-source-trump-team-turns-items-marked-classified-97047948,0.0,0.0,1.0,0.0,0.0
ABC News,Panel scolds Wisconsin justice for remarks in Trump case,A judicial oversight commission has dismissed a complaint against a Wisconsin Supreme Court justice who accused a Donald Trump attorney of making racist contentions and trying to protect his “king” in a case challenging the 2020 election results,TODD RICHMOND Associated Press,2023-02-11 13:09:45+00:00,https://abcnews.go.com/Politics/wireStory/panel-scolds-wisconsin-justice-remarks-trump-case-97053248,1.0,0.0,0.638,0.362,0.5267
ABC News,"How they compare: Trump, Biden, Pence classified documents","There are plenty of similarities — but also a major difference — among the classified-records situations of President Joe Biden, former President Donald Trump and Trump's vice president, Mike Pence",MEG KINNARD Associated Press,2023-02-10 21:09:25+00:00,https://abcnews.go.com/Politics/wireStory/compare-trump-biden-pence-classified-documents-97043010,0.0,0.0,1.0,0.0,0.0
ABC News,Conservative groups look beyond Trump for 2024 GOP nominee,Two major conservative groups have signaled they are open to supporting someone other than Donald Trump in the 2024 race for the White House,MICHELLE L. PRICE Associated Press,2023-02-07 20:54:32+00:00,https://abcnews.go.com/Politics/wireStory/conservative-groups-trump-2024-gop-nominee-96958905,0.0,0.0,1.0,0.0,0.0
ABC News,US officials offer Congress briefing on Trump documents,The Biden administration has offered to brief congressional leaders on its investigation into the classified documents found at former President Donald Trump’s Florida residence,"NOMAAN MERCHANT, MICHAEL BALSAMO, and ERIC TUCKER Associated Press",2023-02-05 19:09:17+00:00,https://abcnews.go.com/Politics/wireStory/us-officials-offer-congress-briefing-trump-documents-96906618,0.0,0.0,1.0,0.0,0.0
ABC News,Arkansas Gov. Sanders to offer State of the Union rebuttal,"A former White House press secretary for President Donald Trump, Arkansas Gov. Sarah Huckabee Sanders, is set to return to the national stage",ANDREW DeMILLO Associated Press,2023-02-07 05:09:28+00:00,https://abcnews.go.com/Politics/wireStory/arkansas-gov-sanders-offer-state-union-rebuttal-96939936,0.0,0.0,1.0,0.0,0.0
ABC News,AP source: Pence subpoenaed by special counsel probing Trump,Former Vice President Mike Pence has been subpoenaed by the special counsel overseeing investigations into efforts by former President Donald Trump and his allies to overturn the results of the 2020 election,STEVE PEOPLES and ERIC TUCKER Associated Press,2023-02-10 01:24:06+00:00,https://abcnews.go.com/Politics/wireStory/ap-source-pence-subpoenaed-special-counsel-probing-trump-97021696,1.0,0.0,0.722,0.278,0.4019
ABC News,"Bolsonaro defends tenure, questions Brazil election defeat",Former Brazilian President Jair Bolsonaro spoke to hundreds of supporters at a property owned by former U.S. President Donald Trump Friday and did not discourage them from claiming he lost his election due to fraud,"TERRY SPENCER, ELEONORE HUGHES and NICHOLAS RICCARDI Associated Press",2023-02-04 02:09:06+00:00,https://abcnews.go.com/Politics/wireStory/bolsonaro-defends-tenure-questions-brazil-election-defeat-96889586,-1.0,0.333,0.667,0.0,-0.4588
ABC News,White House says no Biden interview prior to Super Bowl,The annual presidential interview during the Super Bowl pregame show apparently won't be happening this year,The Associated Press,2023-02-10 18:54:42+00:00,https://abcnews.go.com/Politics/wireStory/white-house-biden-interview-prior-super-bowl-97038532,1.0,0.0,0.642,0.358,0.5994
ABC News,Pence subpoena could set up fight over executive privilege,The subpoena to former Vice President Mike Pence is a milestone moment in a Justice Department special counsel investigation,ERIC TUCKER and JILL COLVIN Associated Press,2023-02-11 05:39:21+00:00,https://abcnews.go.com/Politics/wireStory/pence-subpoena-set-fight-executive-privilege-97051371,-1.0,0.257,0.495,0.248,-0.0258
ABC News,"US sanctions Bulgarian officials, firms for corruption","The Treasury Department is imposing sanctions on five current and former Bulgarian officials, as well as five entities accused of illicit personal gain and undermining the country’s democratic institutions",FATIMA HUSSEIN Associated Press,2023-02-10 17:39:27+00:00,https://abcnews.go.com/Politics/wireStory/us-sanctions-bulgarian-officials-firms-corruption-97036450,0.0,0.0,1.0,0.0,0.0
ABC News,UN nuclear chief underscores importance of Iran talks,The head of the UN nuclear watchdog has underscored the urgency of resuscitating diplomatic efforts to limit Iran’s nuclear program,DANICA KIRKA Associated Press,2023-02-07 20:54:44+00:00,https://abcnews.go.com/Politics/wireStory/nuclear-chief-underscores-importance-iran-talks-96958907,1.0,0.0,0.706,0.294,0.3612
ABC News,GOP paints a dark picture as 'weaponization' probe begins,Republicans have opened a new inquiry with a brazen attempt to portray the federal government as weaponized against Americans,"FARNOUSH AMIRI, ERIC TUCKER, KEVIN FREKING and LISA MASCARO Associated Press",2023-02-09 21:24:19+00:00,https://abcnews.go.com/Politics/wireStory/gop-paints-dark-picture-weaponization-probe-begins-97015642,0.0,0.0,1.0,0.0,0.0
ABC News,"Biden, Lula to put focus on democracy, climate during visit",President Joe Biden is welcoming Brazilian President Luiz Inácio Lula da Silva to the White House for wide-ranging talks,DAVID BILLER and AAMER MADHANI Associated Press,2023-02-10 10:39:27+00:00,https://abcnews.go.com/Politics/wireStory/biden-lula-put-focus-democracy-climate-visit-97028218,0.0,0.0,1.0,0.0,0.0
ABC News,Biden makes Wisconsin his 1st stop after State of the Union,President Joe Biden is making Wisconsin his first stop after his State of the Union address,DARLENE SUPERVILLE Associated Press,2023-02-08 10:24:06+00:00,https://abcnews.go.com/Politics/wireStory/biden-makes-wisconsin-1st-stop-after-state-union-96973618,-1.0,0.268,0.732,0.0,-0.296
ABC News,Biden faces doubt from some voters who backed Dems in 2022,Some voters in last year's midterm elections were open to supporting Democrats even if they weren’t fond of President Joe Biden,HANNAH FINGERHUT Associated Press,2023-02-10 05:39:04+00:00,https://abcnews.go.com/Politics/wireStory/biden-faces-doubt-voters-backed-dems-2022-97025521,-1.0,0.291,0.581,0.128,-0.34
ABC News,Sinema's split from Democrats shows party discord in Arizona,Democratic unity in Arizona helped the party pick up two U.S. Senate seats and the top three state offices over the last few years,JONATHAN J. COOPER Associated Press,2023-02-06 05:09:19+00:00,https://abcnews.go.com/Politics/wireStory/sinemas-split-democrats-shows-party-discord-arizona-96913666,0.0,0.26,0.481,0.26,0.0
ABC News,Election skeptics slow to get sweeping changes in GOP states,Republicans in some heavily conservative states won their campaigns for secretary of state last year after claiming they'd make major changes aimed at keeping fraud out of elections,"TOM DAVIES, CHRISTINA A. CASSIDY and MEAD GRUVER Associated Press",2023-02-05 12:54:02+00:00,https://abcnews.go.com/Politics/wireStory/election-skeptics-slow-sweeping-gop-states-96902579,-1.0,0.167,0.833,0.0,-0.1027
ABC News,Analysis: Can Biden make his case for four more years?,Joe Biden's State of the Union address comes at a crucial moment for his presidency,CHRIS MEGERIAN Associated Press,2023-02-07 18:54:27+00:00,https://abcnews.go.com/Politics/wireStory/analysis-biden-make-case-years-96955371,0.0,0.0,1.0,0.0,0.0
ABC News,Ex-Twitter execs to face GOP questioning on Hunter Biden,"House Republicans are expected to question former Twitter executives about the platform’s handling of reporting on Hunter Biden, the president's son",FARNOUSH AMIRI Associated Press,2023-02-08 10:39:22+00:00,https://abcnews.go.com/Politics/wireStory/twitter-execs-face-gop-questioning-hunter-biden-96973841,-1.0,0.189,0.811,0.0,-0.1027
ABC News,Electronic pollbook security raises concerns going into 2024,High-profile problems involving electronic pollbooks in recent years have opened the door for those peddling election conspiracies,CHRISTINA A. CASSIDY Associated Press,2023-02-04 14:09:06+00:00,https://abcnews.go.com/Politics/wireStory/electronic-pollbook-security-raises-concerns-2024-96893385,1.0,0.0,0.714,0.286,0.34
ABC News,What to Watch: New political vibes this State of the Union,Expect lots of new faces and fresh political dynamics as President Joe Biden delivers this year’s State of the Union address,AAMER MADHANI and COLLEEN LONG Associated Press,2023-02-06 15:24:07+00:00,https://abcnews.go.com/Politics/wireStory/watch-new-political-vibes-state-union-96922720,0.0,0.0,1.0,0.0,0.0
ABC News,Biden 2024? Most Democrats say no thank you: AP-NORC poll,"A majority of Democrats now think one term is plenty for President Joe Biden, despite his insistence that he plans to seek reelection in 2024",JOSH BOAK and HANNAH FINGERHUT Associated Press,2023-02-06 05:24:17+00:00,https://abcnews.go.com/Politics/wireStory/biden-2024-democrats-ap-norc-poll-96913983,1.0,0.0,0.717,0.283,0.4144
ABC News,Abortion pill could be pulled off market by Texas lawsuit,"A Texas lawsuit could threaten the nationwide availability of medication abortion, which now accounts for the majority of abortions in the U.S. The case filed by abortion opponents who helped challenge Roe v. Wade seeks to reverse a decades-old approva...",LINDSAY WHITEHURST Associated Press,2023-02-10 16:09:36+00:00,https://abcnews.go.com/Politics/wireStory/abortion-pill-pulled-off-market-texas-lawsuit-97033002,-1.0,0.241,0.759,0.0,-0.2263
ABC News,"Archives wanted Boston Biden docs, not believed classified","As the National Archives became aware of classified documents in President Joe Biden’s old office at a Washington think tank, Archives officials were also interested in papers that had been shipped to a law office in Boston by the president’s personal ...",COLLEEN LONG and SEUNG MIN KIM The Associated Press,2023-02-10 23:54:40+00:00,https://abcnews.go.com/Politics/wireStory/archives-wanted-boston-biden-docs-believed-classified-97047129,0.0,0.0,1.0,0.0,0.0
ABC News,Democrats set to shake up start of 2024 presidential primary,"Democrats are poised to drastically reorder their presidential primary schedule beginning next year, replacing Iowa with South Carolina in the leadoff spot as part of a larger overhaul meant to empower Black and other minority voters critical to its ba...",WILL WEISSERT Associated Press,2023-02-04 05:26:48+00:00,https://abcnews.go.com/Politics/wireStory/democrats-set-shake-start-2024-presidential-primary-96891682,-1.0,0.221,0.779,0.0,-0.1779
ABC News,"Georgia panel: Reforms, resources needed for election review","A process recently implemented by Georgia state lawmakers to examine how county officials handle elections is likely unsustainable without more resources or reforms, according to the panel that did the first review under the law",KATE BRUMBACK Associated Press,2023-02-07 20:24:32+00:00,https://abcnews.go.com/Politics/wireStory/georgia-panel-reforms-resources-needed-election-review-96957753,0.0,0.0,1.0,0.0,0.0
ABC News,"Focused on 2024, Biden sees opportunity in GOP-held Florida","With an eye toward the 2024 campaign, President Joe Biden is venturing to Florida",JOSH BOAK and STEVE PEOPLES Associated Press,2023-02-09 05:09:26+00:00,https://abcnews.go.com/Politics/wireStory/focused-2024-biden-sees-opportunity-gop-held-florida-96996849,1.0,0.0,0.481,0.519,0.6597
ABC News,Rioter who menaced officer with Confederate flag gets prison,A Delaware man who threatened a Black police officer with a pole attached to a Confederate battle flag as he stormed the U.S. Capitol has been sentenced to three years in prison,MICHAEL KUNZELMAN Associated Press,2023-02-09 20:39:08+00:00,https://abcnews.go.com/Politics/wireStory/rioter-menaced-officer-confederate-flag-gets-prison-97013816,-1.0,0.545,0.455,0.0,-0.7184
ABC News,Panel scolds Wisconsin justice for remarks in Trump case,A judicial oversight commission has dismissed a complaint against a Wisconsin Supreme Court justice who accused a Donald Trump attorney of making racist contentions and trying to protect his “king” in a case challenging the 2020 election results,TODD RICHMOND Associated Press,2023-02-11 13:09:34+00:00,https://abcnews.go.com/US/wireStory/panel-scolds-wisconsin-justice-remarks-trump-case-97053247,1.0,0.0,0.638,0.362,0.5267
ABC News,Trump ex-lawyer Cohen meets again with New York prosecutors,Donald Trump’s former lawyer Michael Cohen met yet again Wednesday with New York City prosecutors who have spent years examining the former president’s financial dealings,The Associated Press,2023-02-08 17:08:41+00:00,https://abcnews.go.com/US/wireStory/trump-lawyer-cohen-meets-new-york-prosecutors-96980482,0.0,0.0,1.0,0.0,0.0
ABC News,Revived Trump probe puts Manhattan DA back in spotlight,"After a challenging first year in office, Manhattan's district attorney is back in the spotlight with a reinvigorated investigation of former President Donald Trump",MICHAEL R. SISAK Associated Press,2023-02-10 06:24:24+00:00,https://abcnews.go.com/US/wireStory/revived-trump-probe-puts-manhattan-da-back-spotlight-97026607,0.0,0.0,1.0,0.0,0.0
ABC News,Lawyer: Trump offers DNA to compare against accuser's dress,Donald Trump's lawyer says the former president is willing to provide a DNA sample to be compared against stains on the dress of a woman who is accusing him of raping her over a quarter century ago,LARRY NEUMEISTER Associated Press,2023-02-10 22:54:32+00:00,https://abcnews.go.com/US/wireStory/lawyer-trump-offers-dna-compare-accusers-dress-97045866,0.0,0.0,1.0,0.0,0.0
ABC News,"National Enquirer, ensnared in “catch-and-kill” is sold","The National Enquirer, the scandal-plagued tabloid that engaged in “catch-and-kill” practices to bury stories about Donald Trump during his presidential campaign, is being sold",The Associated Press,2023-02-06 12:54:26+00:00,https://abcnews.go.com/US/wireStory/national-enquirer-ensnared-catch-kill-sold-96919500,0.0,0.0,1.0,0.0,0.0
ABC News,"Today in History: FEB 5, Senate acquits Trump","Today in History 

Today is Sunday, Feb. 5, the 36th day of 2023. There are 335 days left in the year. 

Today’s Highlight in History:

On Feb. 5, 2020, the Senate voted to acquit President Donald Trump, bringing to a close the third presidential trial in Ame…",The Associated Press,2023-02-05 05:08:37+00:00,https://abcnews.go.com/US/wireStory/today-history-feb-5-senate-acquits-trump-96901303,1.0,0.0,0.82,0.18,0.0258
