source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Pence group to run ads in Iowa against school trans policies,Former Vice President Mike Pence is stepping up his outreach in Iowa ahead of a possible 2024 presidential campaign,THOMAS BEAUMONT Associated Press,2023-02-09 15:39:23+00:00,https://abcnews.go.com/Politics/wireStory/pence-group-run-ads-iowa-school-trans-policies-97005469,0.0,0.0,1.0,0.0,0.0
ABC News,Conservative groups look beyond Trump for 2024 GOP nominee,Two major conservative groups have signaled they are open to supporting someone other than Donald Trump in the 2024 race for the White House,MICHELLE L. PRICE Associated Press,2023-02-07 20:54:32+00:00,https://abcnews.go.com/Politics/wireStory/conservative-groups-trump-2024-gop-nominee-96958905,0.0,0.0,1.0,0.0,0.0
ABC News,Schools become flashpoint for Republicans eyeing White House,Former President Donald Trump has called for parents to elect and fire school principals,MICHELLE L. PRICE Associated Press,2023-02-11 05:54:26+00:00,https://abcnews.go.com/Politics/wireStory/schools-become-flashpoint-republicans-eyeing-white-house-97051283,0.0,0.0,1.0,0.0,0.0
Associated Press,Arkansas Gov. Sanders slams Biden for 'woke fantasies',Arkansas Gov. Sarah Huckabee Sanders painted a dystopian portrait of the country in the Republican rebuttal to President Joe Biden’s State of the Union address. The former spokeswoman for President Donald Trump leaned heavily into Republican culture war issue…,By ANDREW DeMILLO - Associated Press,2023-02-08 05:40:00+00:00,https://apnews.com/322514470099d1847a253675a1dfca0b,0.0,0.0,1.0,0.0,0.0
Associated Press,Schools become flashpoint for Republicans eyeing White House,"Former President Donald Trump has called for parents to elect and fire school principals. Florida Gov. Ron DeSantis has banned instruction on sexual orientation and gender identity in kindergarten through third grade. And Nikki Haley, the former United Nation…",By MICHELLE L. PRICE - Associated Press,2023-02-11 05:30:19+00:00,https://apnews.com/c65049b0c64206996dd1bea4cee65b81,0.0,0.0,1.0,0.0,0.0
Associated Press,Conservative groups look beyond Trump for 2024 GOP nominee,Two major conservative groups have signaled they are open to supporting someone other than Donald Trump in the 2024 race for the White House. Club for Growth President David McIntosh says his group has invited a half dozen potential Republican…,By MICHELLE L. PRICE - Associated Press,2023-02-07 20:41:38+00:00,https://apnews.com/200055deeb8f91d9bbbb16882110332d,0.0,0.0,1.0,0.0,0.0
Bloomberg,He Could Lose Millions From Conservative Donors...,"He Could Lose Millions From Conservative Donors...

 
 
 
 (First column, 9th story, link)

 

 

 
 Related stories:Sununu steps toward run for president...
Haley teases...
DeSantis decision imminent...
GOP Plots Against The Don...
POLL: Many Want St…",,2023-02-09 14:31:37+00:00,https://www.bloomberg.com/news/articles/2023-02-09/gop-donors-shy-away-from-donald-trump-as-2024-campaign-s-about-to-begin,-1.0,0.31,0.69,0.0,-0.4019
Bloomberg,DeSantis Chides Trump as Republicans’ 2024 Presidential Race Heats Up,Ron DeSantis fired back at Donald Trump for the ex-president’s intensifying broadsides against Florida’s governor as the war of words between the two potential GOP 2024 primary front-runners deepens.,Mark Niquette,2023-02-08 18:10:58+00:00,https://www.bloomberg.com/news/articles/2023-02-08/desantis-blasts-trump-for-trying-to-smear-other-republicans,0.0,0.0,1.0,0.0,0.0
Bloomberg,Is DeSantis Running for President? Latest News,"Governor Ron DeSantis is actively preparing a run for president in 2024, even as he delays a formal announcement to keep Republican voters’ attention on his aggressively conservative record in Florida, according to people familiar with the plans.",Nancy Cook,2023-02-10 22:48:43+00:00,https://www.bloomberg.com/news/articles/2023-02-10/desantis-preps-2024-bid-behind-scenes-while-waiting-to-declare,0.0,0.0,1.0,0.0,0.0
Breitbart News,Poll: Donald Trump Double Digits Ahead of Potential GOP Challengers,"Former President Donald Trump is ahead of his potential 2024 Republican challengers by double digits, a Tuesday Morning Consult survey found.","Hannah Bleau, Hannah Bleau",2023-02-08 21:07:55+00:00,https://www.breitbart.com/politics/2023/02/08/poll-donald-trump-double-digits-ahead-of-potential-gop-challengers/,1.0,0.0,0.851,0.149,0.1027
