source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
ABC News,Security experts warn of foreign cyber threat to 2024 voting,Top state election and cybersecurity officials are warning about the threat posed by Russia and other foreign adversaries ahead of the 2024 elections,AYANNA ALEXANDER Associated Press,2023-02-16 22:37:02+00:00,https://abcnews.go.com/Politics/wireStory/security-experts-warn-foreign-cyber-threat-2024-voting-97270632,-1.0,0.393,0.41,0.197,-0.34
ABC News,Security experts warn of foreign cyber threat to 2024 voting,Top state election and cybersecurity officials are warning about the threat posed by Russia and other foreign adversaries ahead of the 2024 elections,AYANNA ALEXANDER Associated Press,2023-02-16 22:36:07+00:00,https://abcnews.go.com/Politics/wireStory/security-experts-warn-foreign-cyber-threat-2024-voting-97270722,-1.0,0.393,0.41,0.197,-0.34
Breitbart News,Kevin McCarthy Demands Joe Biden Fire the Capitol Building’s Top Manager,House Speaker Kevin McCarthy (R-CA) on Monday demanded President Joe Biden fire the Capitol Building’s top manager after losing the speaker's confidence following a 90-minute appearance before the House Administration Committee on Thursday.,"Wendell Husebø, Wendell Husebø",2023-02-13 19:44:13+00:00,https://www.breitbart.com/politics/2023/02/13/kevin-mccarthy-demands-joe-biden-fire-the-capitol-buildings-top-manager/,-1.0,0.197,0.656,0.148,-0.1531
Fox News,"Fetterman returns to Senate after days in hospital, casts vote on Senate floor amid ongoing health issues","Senator John Fetterman returned to the Senate on Monday, after spending several days in the hospital.",Aubrie Spady,2023-02-14 12:25:29+00:00,https://www.foxnews.com/politics/fetterman-returns-senate-days-hospital-casts-vote-senate-floor-amid-ongoing-health-issues,0.0,0.0,1.0,0.0,0.0
Fox News,"Don Lemon praised WH hopefuls Clinton, Harris, Warren, Klobuchar, all older than Nikki Haley when they ran","Before declaring GOP presidential hopeful Nikki Haley past her ""prime,"" CNN anchor Don Lemon struck a different tone while talking about older, female Democratic candidates.",Joseph Wulfsohn,2023-02-17 13:30:18+00:00,https://www.foxnews.com/media/don-lemon-praised-wh-hopefuls-clinton-harris-warren-klobuchar-all-older-than-nikki-haley,1.0,0.0,0.789,0.211,0.4939
Fox News,Lawmakers target ‘boyfriend loophole’ in latest gun control push,"Lawmakers in the House and Senate are pushing for a permanent ban on gun ownership for people who abused their dating partner, instead of the temporary ban now in place.",Peter Kasperowicz,2023-02-13 14:49:31+00:00,https://www.foxnews.com/politics/lawmakers-target-boyfriend-loophole-latest-gun-control-push,-1.0,0.255,0.745,0.0,-0.34
Fox News,Bernie Sanders confronted on whether he's 'benefiting' from system he's 'trying to dismantle' during book tour,"Sen. Bernie Sanders said Sunday that he needed to operate within a system for his book tour for ""It's Okay To Be Angry About Capitalism"" during an interview on CBS.",Hanna Panreck,2023-02-19 19:09:09+00:00,https://www.foxnews.com/media/bernie-sanders-confronted-benefiting-system-trying-dismantle-book-tour,-1.0,0.141,0.859,0.0,-0.2023
Fox News,Cruz extends support after Fetterman checks into hospital for clinical depression: 'Mental Illness is real',"Sen. Ted Cruz joined several other lawmakers who expressed support for fellow Sen. John Fetterman, who checked himself into the hospital for clinical depression.",Lawrence Richard,2023-02-17 08:43:31+00:00,https://www.foxnews.com/politics/cruz-extends-support-fetterman-checks-hospital-clinical-depression-mental-illness-real,-1.0,0.364,0.398,0.239,-0.4939
NBC News,Haley jumps into W.H. race earlier than her 2024 competition. There’s a benefit to that,"If you’re not Donald Trump or Ron DeSantis in 2024, it helps to be the first true non-frontrunner to get into the race.",Chuck Todd and Mark Murray and Ben Kamisar and Bridget Bowman and Alexandra Marquez,2023-02-15 13:31:59+00:00,https://www.nbcnews.com/meet-the-press/first-read/haley-jumps-wh-race-earlier-others-benefit-rcna70750,1.0,0.0,0.727,0.273,0.4588
Time,Supreme Court to Hear Section 230 Cases: Here's What to Know,Tech companies argue that Section 230 protects them from these types of lawsuits because it grants them legal immunity from liability over third-party content.,Solcyre Burga,2023-02-19 20:40:03+00:00,https://time.com/6256887/supreme-court-section-230-internet/,1.0,0.0,0.69,0.31,0.5574
